0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	4807
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2380	 27.4300	  2.0025	   2.003	 119.045
 2381	 27.4300	  2.0025	   2.003	 119.095
 2382	 27.4300	  2.0037	   2.004	 119.145
 2383	 27.4300	  2.0050	   2.005	 119.195
 2384	 27.4300	  2.0050	   2.005	 119.245
 2385	 27.4400	  2.0062	   2.006	 119.295
 2386	 27.4400	  2.0075	   2.007	 119.345
 2387	 27.4400	  2.0075	   2.007	 119.395
 2388	 27.4400	  2.0087	   2.009	 119.445
 2389	 27.4400	  2.0100	   2.010	 119.495
 2390	 27.4500	  2.0100	   2.010	 119.545
 2391	 27.4500	  2.0113	   2.011	 119.595
 2392	 27.4500	  2.0125	   2.013	 119.645
 2393	 27.4500	  2.0125	   2.013	 119.695
 2394	 27.4500	  2.0137	   2.014	 119.745
 2395	 27.4600	  2.0150	   2.015	 119.795
 2396	 27.4600	  2.0150	   2.015	 119.845
 2397	 27.4600	  2.0162	   2.016	 119.895
 2398	 27.4600	  2.0175	   2.017	 119.945
 2399	 27.4600	  2.0175	   2.017	 119.995
 2400	 27.4600	  2.0187	   2.019	 120.045
 2401	 27.4700	  2.0200	   2.020	 120.095
 2402	 27.4700	  2.0200	   2.020	 120.145
 2403	 27.4700	  2.0213	   2.021	 120.195
 2404	 27.4700	  2.0225	   2.023	 120.245
 2405	 27.4700	  2.0225	   2.023	 120.295
 2406	 27.4800	  2.0238	   2.024	 120.345
 2407	 27.4800	  2.0250	   2.025	 120.395
 2408	 27.4800	  2.0250	   2.025	 120.445
 2409	 27.4800	  2.0262	   2.026	 120.495
 2410	 27.4900	  2.0275	   2.027	 120.545
 2411	 27.4900	  2.0275	   2.027	 120.595
 2412	 27.4900	  2.0287	   2.029	 120.645
 2413	 27.4900	  2.0300	   2.030	 120.695
 2414	 27.4900	  2.0300	   2.030	 120.745
 2415	 27.4900	  2.0312	   2.031	 120.795
 2416	 27.4900	  2.0325	   2.033	 120.845
 2417	 27.5000	  2.0325	   2.033	 120.895
 2418	 27.5000	  2.0338	   2.034	 120.945
 2419	 27.5000	  2.0350	   2.035	 120.995
 2420	 27.5000	  2.0350	   2.035	 121.045
 2421	 27.5100	  2.0362	   2.036	 121.095
 2422	 27.5000	  2.0375	   2.037	 121.145
 2423	 27.5100	  2.0375	   2.037	 121.195
 2424	 27.5100	  2.0387	   2.039	 121.245
 2425	 27.5100	  2.0400	   2.040	 121.295
 2426	 27.5100	  2.0400	   2.040	 121.345
 2427	 27.5100	  2.0412	   2.041	 121.395
 2428	 27.5200	  2.0425	   2.043	 121.445
 2429	 27.5200	  2.0425	   2.043	 121.495
 2430	 27.5200	  2.0438	   2.044	 121.545
 2431	 27.5200	  2.0450	   2.045	 121.595
 2432	 27.5200	  2.0450	   2.045	 121.645
 2433	 27.5300	  2.0462	   2.046	 121.695
 2434	 27.5300	  2.0475	   2.047	 121.745
 2435	 27.5300	  2.0475	   2.047	 121.795
 2436	 27.5300	  2.0487	   2.049	 121.845
 2437	 27.5300	  2.0500	   2.050	 121.895
 2438	 27.5400	  2.0500	   2.050	 121.945
 2439	 27.5400	  2.0512	   2.051	 121.995
 2440	 27.5400	  2.0525	   2.053	 122.045
 2441	 27.5400	  2.0525	   2.053	 122.095
 2442	 27.5500	  2.0538	   2.054	 122.145
 2443	 27.5500	  2.0550	   2.055	 122.195
 2444	 27.5500	  2.0550	   2.055	 122.245
 2445	 27.5500	  2.0562	   2.056	 122.295
 2446	 27.5500	  2.0575	   2.057	 122.345
 2447	 27.5500	  2.0575	   2.057	 122.395
 2448	 27.5500	  2.0587	   2.059	 122.445
 2449	 27.5500	  2.0600	   2.060	 122.495
 2450	 27.5600	  2.0600	   2.060	 122.545
 2451	 27.5600	  2.0612	   2.061	 122.595
 2452	 27.5600	  2.0625	   2.062	 122.645
 2453	 27.5600	  2.0625	   2.062	 122.695
 2454	 27.5700	  2.0638	   2.064	 122.745
 2455	 27.5700	  2.0650	   2.065	 122.795
 2456	 27.5700	  2.0662	   2.066	 122.845
 2457	 27.5700	  2.0662	   2.066	 122.895
 2458	 27.5700	  2.0675	   2.067	 122.945
 2459	 27.5800	  2.0687	   2.069	 122.995
 2460	 27.5800	  2.0687	   2.069	 123.045
 2461	 27.5800	  2.0700	   2.070	 123.095
 2462	 27.5800	  2.0712	   2.071	 123.145
 2463	 27.5800	  2.0712	   2.071	 123.195
 2464	 27.5900	  2.0725	   2.072	 123.245
 2465	 27.5900	  2.0738	   2.074	 123.295
 2466	 27.5900	  2.0738	   2.074	 123.345
 2467	 27.5900	  2.0750	   2.075	 123.395
 2468	 27.5900	  2.0762	   2.076	 123.445
 2469	 27.6000	  2.0762	   2.076	 123.495
 2470	 27.6000	  2.0775	   2.077	 123.545
 2471	 27.6000	  2.0787	   2.079	 123.595
 2472	 27.6000	  2.0787	   2.079	 123.645
 2473	 27.6000	  2.0800	   2.080	 123.695
 2474	 27.6100	  2.0812	   2.081	 123.745
 2475	 27.6100	  2.0812	   2.081	 123.795
 2476	 27.6100	  2.0825	   2.082	 123.845
 2477	 27.6100	  2.0838	   2.084	 123.895
 2478	 27.6100	  2.0838	   2.084	 123.945
 2479	 27.6100	  2.0850	   2.085	 123.995
 2480	 27.6100	  2.0863	   2.086	 124.045
 2481	 27.6200	  2.0863	   2.086	 124.095
 2482	 27.6200	  2.0875	   2.087	 124.145
 2483	 27.6200	  2.0887	   2.089	 124.195
 2484	 27.6300	  2.0887	   2.089	 124.245
 2485	 27.6300	  2.0900	   2.090	 124.295
 2486	 27.6300	  2.0912	   2.091	 124.345
 2487	 27.6300	  2.0912	   2.091	 124.395
 2488	 27.6300	  2.0925	   2.092	 124.445
 2489	 27.6400	  2.0938	   2.094	 124.495
 2490	 27.6400	  2.0938	   2.094	 124.545
 2491	 27.6400	  2.0950	   2.095	 124.595
 2492	 27.6400	  2.0963	   2.096	 124.645
 2493	 27.6400	  2.0963	   2.096	 124.695
 2494	 27.6500	  2.0975	   2.097	 124.745
 2495	 27.6500	  2.0987	   2.099	 124.795
 2496	 27.6500	  2.0987	   2.099	 124.845
 2497	 27.6500	  2.1000	   2.100	 124.895
 2498	 27.6500	  2.1012	   2.101	 124.945
 2499	 27.6500	  2.1012	   2.101	 124.995
 2500	 27.6500	  2.1025	   2.102	 125.045
 2501	 27.6600	  2.1037	   2.104	 125.095
 2502	 27.6600	  2.1037	   2.104	 125.145
 2503	 27.6600	  2.1050	   2.105	 125.195
 2504	 27.6600	  2.1063	   2.106	 125.245
 2505	 27.6700	  2.1063	   2.106	 125.295
 2506	 27.6700	  2.1075	   2.107	 125.345
 2507	 27.6700	  2.1087	   2.109	 125.395
 2508	 27.6700	  2.1087	   2.109	 125.445
 2509	 27.6700	  2.1100	   2.110	 125.495
 2510	 27.6700	  2.1112	   2.111	 125.545
 2511	 27.6800	  2.1125	   2.112	 125.595
 2512	 27.6800	  2.1125	   2.112	 125.645
 2513	 27.6800	  2.1137	   2.114	 125.695
 2514	 27.6800	  2.1137	   2.114	 125.745
 2515	 27.6800	  2.1150	   2.115	 125.795
 2516	 27.6900	  2.1163	   2.116	 125.845
 2517	 27.6900	  2.1163	   2.116	 125.895
 2518	 27.6900	  2.1175	   2.118	 125.945
 2519	 27.6900	  2.1187	   2.119	 125.995
 2520	 27.6900	  2.1187	   2.119	 126.045
 2521	 27.6900	  2.1200	   2.120	 126.095
 2522	 27.6900	  2.1212	   2.121	 126.145
 2523	 27.7000	  2.1225	   2.122	 126.195
 2524	 27.7000	  2.1225	   2.122	 126.245
 2525	 27.7000	  2.1237	   2.124	 126.295
 2526	 27.7000	  2.1250	   2.125	 126.345
 2527	 27.7100	  2.1250	   2.125	 126.395
 2528	 27.7100	  2.1263	   2.126	 126.445
 2529	 27.7100	  2.1275	   2.128	 126.495
 2530	 27.7100	  2.1275	   2.128	 126.545
 2531	 27.7100	  2.1287	   2.129	 126.595
 2532	 27.7100	  2.1300	   2.130	 126.645
 2533	 27.7200	  2.1300	   2.130	 126.695
 2534	 27.7200	  2.1312	   2.131	 126.745
 2535	 27.7200	  2.1325	   2.132	 126.795
 2536	 27.7200	  2.1325	   2.132	 126.845
 2537	 27.7200	  2.1337	   2.134	 126.895
 2538	 27.7300	  2.1350	   2.135	 126.945
 2539	 27.7300	  2.1350	   2.135	 126.995
 2540	 27.7300	  2.1363	   2.136	 127.045
 2541	 27.7300	  2.1375	   2.138	 127.095
 2542	 27.7300	  2.1375	   2.138	 127.145
 2543	 27.7400	  2.1387	   2.139	 127.195
 2544	 27.7400	  2.1400	   2.140	 127.245
 2545	 27.7400	  2.1400	   2.140	 127.295
 2546	 27.7400	  2.1412	   2.141	 127.345
 2547	 27.7400	  2.1425	   2.142	 127.395
 2548	 27.7400	  2.1425	   2.142	 127.445
 2549	 27.7500	  2.1437	   2.144	 127.495
 2550	 27.7500	  2.1450	   2.145	 127.545
 2551	 27.7500	  2.1450	   2.145	 127.595
 2552	 27.7500	  2.1463	   2.146	 127.645
 2553	 27.7500	  2.1475	   2.148	 127.695
 2554	 27.7500	  2.1475	   2.148	 127.745
 2555	 27.7600	  2.1488	   2.149	 127.795
 2556	 27.7600	  2.1500	   2.150	 127.845
 2557	 27.7600	  2.1500	   2.150	 127.895
 2558	 27.7600	  2.1512	   2.151	 127.945
 2559	 27.7600	  2.1525	   2.152	 127.995
 2560	 27.7600	  2.1525	   2.152	 128.045
 2561	 27.7700	  2.1537	   2.154	 128.095
 2562	 27.7700	  2.1550	   2.155	 128.145
 2563	 27.7700	  2.1550	   2.155	 128.195
 2564	 27.7800	  2.1562	   2.156	 128.245
 2565	 27.7800	  2.1575	   2.158	 128.295
 2566	 27.7800	  2.1575	   2.158	 128.345
 2567	 27.7800	  2.1588	   2.159	 128.395
 2568	 27.7800	  2.1600	   2.160	 128.445
 2569	 27.7800	  2.1612	   2.161	 128.495
 2570	 27.7800	  2.1612	   2.161	 128.545
 2571	 27.7800	  2.1625	   2.162	 128.595
 2572	 27.7900	  2.1625	   2.162	 128.645
 2573	 27.7900	  2.1637	   2.164	 128.695
 2574	 27.7900	  2.1650	   2.165	 128.745
 2575	 27.7900	  2.1662	   2.166	 128.795
 2576	 27.7900	  2.1662	   2.166	 128.845
 2577	 27.8000	  2.1675	   2.168	 128.895
 2578	 27.8000	  2.1688	   2.169	 128.945
 2579	 27.8000	  2.1688	   2.169	 128.995
 2580	 27.8000	  2.1700	   2.170	 129.045
 2581	 27.8000	  2.1712	   2.171	 129.095
 2582	 27.8000	  2.1712	   2.171	 129.145
 2583	 27.8100	  2.1725	   2.172	 129.195
 2584	 27.8100	  2.1737	   2.174	 129.245
 2585	 27.8100	  2.1737	   2.174	 129.295
 2586	 27.8100	  2.1750	   2.175	 129.345
 2587	 27.8200	  2.1762	   2.176	 129.395
 2588	 27.8200	  2.1762	   2.176	 129.445
 2589	 27.8200	  2.1775	   2.178	 129.495
 2590	 27.8200	  2.1775	   2.178	 129.545
 2591	 27.8200	  2.1788	   2.179	 129.595
 2592	 27.8200	  2.1800	   2.180	 129.645
 2593	 27.8300	  2.1800	   2.180	 129.695
 2594	 27.8300	  2.1812	   2.181	 129.745
 2595	 27.8300	  2.1825	   2.182	 129.795
 2596	 27.8300	  2.1825	   2.182	 129.845
 2597	 27.8300	  2.1837	   2.184	 129.895
 2598	 27.8400	  2.1850	   2.185	 129.945
 2599	 27.8400	  2.1850	   2.185	 129.995
 2600	 27.8400	  2.1862	   2.186	 130.045
 2601	 27.8400	  2.1875	   2.188	 130.095
 2602	 27.8400	  2.1875	   2.188	 130.145
 2603	 27.8500	  2.1888	   2.189	 130.195
 2604	 27.8500	  2.1900	   2.190	 130.245
 2605	 27.8500	  2.1900	   2.190	 130.295
 2606	 27.8500	  2.1912	   2.191	 130.345
 2607	 27.8500	  2.1925	   2.192	 130.395
 2608	 27.8500	  2.1925	   2.192	 130.445
 2609	 27.8600	  2.1937	   2.194	 130.495
 2610	 27.8600	  2.1950	   2.195	 130.545
 2611	 27.8600	  2.1950	   2.195	 130.595
 2612	 27.8600	  2.1962	   2.196	 130.645
 2613	 27.8600	  2.1975	   2.197	 130.695
 2614	 27.8700	  2.1975	   2.197	 130.745
 2615	 27.8700	  2.1988	   2.199	 130.795
 2616	 27.8700	  2.2000	   2.200	 130.845
 2617	 27.8700	  2.2000	   2.200	 130.895
 2618	 27.8700	  2.2012	   2.201	 130.945
 2619	 27.8800	  2.2025	   2.202	 130.995
 2620	 27.8800	  2.2025	   2.202	 131.045
 2621	 27.8800	  2.2037	   2.204	 131.095
 2622	 27.8800	  2.2050	   2.205	 131.145
 2623	 27.8800	  2.2050	   2.205	 131.195
 2624	 27.8800	  2.2062	   2.206	 131.245
 2625	 27.8900	  2.2075	   2.207	 131.295
 2626	 27.8900	  2.2075	   2.207	 131.345
 2627	 27.8900	  2.2088	   2.209	 131.395
 2628	 27.8900	  2.2100	   2.210	 131.445
 2629	 27.8900	  2.2100	   2.210	 131.495
 2630	 27.9000	  2.2113	   2.211	 131.545
 2631	 27.9000	  2.2125	   2.212	 131.595
 2632	 27.9000	  2.2125	   2.212	 131.645
 2633	 27.9000	  2.2137	   2.214	 131.695
 2634	 27.9000	  2.2150	   2.215	 131.745
 2635	 27.9000	  2.2150	   2.215	 131.795
 2636	 27.9100	  2.2162	   2.216	 131.845
 2637	 27.9100	  2.2175	   2.217	 131.895
 2638	 27.9100	  2.2175	   2.217	 131.945
 2639	 27.9100	  2.2188	   2.219	 131.995
 2640	 27.9100	  2.2200	   2.220	 132.045
 2641	 27.9100	  2.2213	   2.221	 132.095
 2642	 27.9200	  2.2213	   2.221	 132.145
 2643	 27.9200	  2.2225	   2.222	 132.195
 2644	 27.9200	  2.2225	   2.222	 132.245
 2645	 27.9200	  2.2237	   2.224	 132.295
 2646	 27.9300	  2.2250	   2.225	 132.345
 2647	 27.9300	  2.2262	   2.226	 132.395
 2648	 27.9300	  2.2262	   2.226	 132.445
 2649	 27.9300	  2.2275	   2.227	 132.495
 2650	 27.9300	  2.2287	   2.229	 132.545
 2651	 27.9400	  2.2287	   2.229	 132.595
 2652	 27.9300	  2.2300	   2.230	 132.645
 2653	 27.9400	  2.2300	   2.230	 132.695
 2654	 27.9400	  2.2313	   2.231	 132.745
 2655	 27.9400	  2.2325	   2.232	 132.795
 2656	 27.9400	  2.2325	   2.232	 132.845
 2657	 27.9500	  2.2337	   2.234	 132.895
 2658	 27.9400	  2.2350	   2.235	 132.945
 2659	 27.9500	  2.2362	   2.236	 132.995
 2660	 27.9500	  2.2362	   2.236	 133.045
 2661	 27.9500	  2.2375	   2.237	 133.095
 2662	 27.9500	  2.2387	   2.239	 133.145
 2663	 27.9500	  2.2387	   2.239	 133.195
 2664	 27.9600	  2.2400	   2.240	 133.245
 2665	 27.9600	  2.2413	   2.241	 133.295
 2666	 27.9600	  2.2413	   2.241	 133.345
 2667	 27.9600	  2.2425	   2.243	 133.395
 2668	 27.9600	  2.2425	   2.243	 133.445
 2669	 27.9700	  2.2437	   2.244	 133.495
 2670	 27.9700	  2.2450	   2.245	 133.545
 2671	 27.9700	  2.2462	   2.246	 133.595
 2672	 27.9700	  2.2462	   2.246	 133.645
 2673	 27.9700	  2.2475	   2.247	 133.695
 2674	 27.9700	  2.2487	   2.249	 133.745
 2675	 27.9800	  2.2487	   2.249	 133.795
 2676	 27.9800	  2.2500	   2.250	 133.845
 2677	 27.9800	  2.2513	   2.251	 133.895
 2678	 27.9800	  2.2513	   2.251	 133.945
 2679	 27.9800	  2.2525	   2.253	 133.995
 2680	 27.9800	  2.2537	   2.254	 134.045
 2681	 27.9900	  2.2537	   2.254	 134.095
 2682	 27.9900	  2.2550	   2.255	 134.145
 2683	 27.9900	  2.2562	   2.256	 134.195
 2684	 27.9900	  2.2562	   2.256	 134.245
 2685	 28.0000	  2.2575	   2.257	 134.295
 2686	 28.0000	  2.2587	   2.259	 134.345
 2687	 28.0000	  2.2587	   2.259	 134.395
 2688	 28.0000	  2.2600	   2.260	 134.445
 2689	 28.0000	  2.2613	   2.261	 134.495
 2690	 28.0000	  2.2613	   2.261	 134.545
 2691	 28.0100	  2.2625	   2.263	 134.595
 2692	 28.0100	  2.2637	   2.264	 134.645
 2693	 28.0100	  2.2637	   2.264	 134.695
 2694	 28.0100	  2.2650	   2.265	 134.745
 2695	 28.0100	  2.2662	   2.266	 134.795
 2696	 28.0100	  2.2662	   2.266	 134.845
 2697	 28.0200	  2.2675	   2.267	 134.895
 2698	 28.0200	  2.2687	   2.269	 134.945
 2699	 28.0200	  2.2687	   2.269	 134.995
 2700	 28.0200	  2.2700	   2.270	 135.045
 2701	 28.0300	  2.2713	   2.271	 135.095
 2702	 28.0200	  2.2713	   2.271	 135.145
 2703	 28.0300	  2.2725	   2.273	 135.195
 2704	 28.0300	  2.2738	   2.274	 135.245
 2705	 28.0300	  2.2738	   2.274	 135.295
 2706	 28.0300	  2.2750	   2.275	 135.345
 2707	 28.0300	  2.2762	   2.276	 135.395
 2708	 28.0400	  2.2762	   2.276	 135.445
 2709	 28.0400	  2.2775	   2.277	 135.495
 2710	 28.0400	  2.2787	   2.279	 135.545
 2711	 28.0400	  2.2787	   2.279	 135.595
 2712	 28.0500	  2.2800	   2.280	 135.645
 2713	 28.0500	  2.2812	   2.281	 135.695
 2714	 28.0500	  2.2812	   2.281	 135.745
 2715	 28.0500	  2.2825	   2.283	 135.795
 2716	 28.0500	  2.2838	   2.284	 135.845
 2717	 28.0600	  2.2838	   2.284	 135.895
 2718	 28.0600	  2.2850	   2.285	 135.945
 2719	 28.0600	  2.2862	   2.286	 135.995
 2720	 28.0600	  2.2862	   2.286	 136.045
 2721	 28.0600	  2.2875	   2.287	 136.095
 2722	 28.0700	  2.2887	   2.289	 136.145
 2723	 28.0700	  2.2887	   2.289	 136.195
 2724	 28.0700	  2.2900	   2.290	 136.245
 2725	 28.0700	  2.2912	   2.291	 136.295
 2726	 28.0700	  2.2912	   2.291	 136.345
 2727	 28.0700	  2.2925	   2.293	 136.395
 2728	 28.0700	  2.2938	   2.294	 136.445
 2729	 28.0800	  2.2938	   2.294	 136.495
 2730	 28.0800	  2.2950	   2.295	 136.545
 2731	 28.0800	  2.2962	   2.296	 136.595
 2732	 28.0800	  2.2962	   2.296	 136.645
 2733	 28.0800	  2.2975	   2.297	 136.695
 2734	 28.0900	  2.2987	   2.299	 136.745
 2735	 28.0900	  2.2987	   2.299	 136.795
 2736	 28.0900	  2.3000	   2.300	 136.845
 2737	 28.0900	  2.3012	   2.301	 136.895
 2738	 28.0900	  2.3012	   2.301	 136.945
 2739	 28.0900	  2.3025	   2.303	 136.995
 2740	 28.1000	  2.3038	   2.304	 137.045
 2741	 28.1000	  2.3038	   2.304	 137.095
 2742	 28.1000	  2.3050	   2.305	 137.145
 2743	 28.1000	  2.3062	   2.306	 137.195
 2744	 28.1100	  2.3062	   2.306	 137.245
 2745	 28.1000	  2.3075	   2.307	 137.295
 2746	 28.1100	  2.3087	   2.309	 137.345
 2747	 28.1100	  2.3087	   2.309	 137.395
 2748	 28.1100	  2.3100	   2.310	 137.445
 2749	 28.1100	  2.3112	   2.311	 137.495
 2750	 28.1200	  2.3125	   2.312	 137.545
 2751	 28.1200	  2.3125	   2.312	 137.595
 2752	 28.1200	  2.3138	   2.314	 137.645
 2753	 28.1200	  2.3138	   2.314	 137.695
 2754	 28.1200	  2.3150	   2.315	 137.745
 2755	 28.1200	  2.3162	   2.316	 137.795
 2756	 28.1200	  2.3162	   2.316	 137.845
 2757	 28.1200	  2.3175	   2.317	 137.895
 2758	 28.1300	  2.3187	   2.319	 137.945
 2759	 28.1300	  2.3187	   2.319	 137.995
 2760	 28.1300	  2.3200	   2.320	 138.045
 2761	 28.1300	  2.3212	   2.321	 138.095
 2762	 28.1300	  2.3212	   2.321	 138.145
 2763	 28.1400	  2.3225	   2.322	 138.195
 2764	 28.1400	  2.3238	   2.324	 138.245
 2765	 28.1400	  2.3238	   2.324	 138.295
 2766	 28.1400	  2.3250	   2.325	 138.345
 2767	 28.1400	  2.3262	   2.326	 138.395
 2768	 28.1400	  2.3262	   2.326	 138.445
 2769	 28.1500	  2.3275	   2.327	 138.495
 2770	 28.1500	  2.3287	   2.329	 138.545
 2771	 28.1500	  2.3287	   2.329	 138.595
 2772	 28.1500	  2.3300	   2.330	 138.645
 2773	 28.1600	  2.3312	   2.331	 138.695
 2774	 28.1500	  2.3312	   2.331	 138.745
 2775	 28.1600	  2.3325	   2.332	 138.795
 2776	 28.1600	  2.3338	   2.334	 138.845
 2777	 28.1600	  2.3338	   2.334	 138.895
 2778	 28.1600	  2.3350	   2.335	 138.945
 2779	 28.1600	  2.3363	   2.336	 138.995
 2780	 28.1700	  2.3363	   2.336	 139.045
 2781	 28.1700	  2.3375	   2.337	 139.095
 2782	 28.1700	  2.3387	   2.339	 139.145
 2783	 28.1700	  2.3387	   2.339	 139.195
 2784	 28.1800	  2.3400	   2.340	 139.245
 2785	 28.1800	  2.3412	   2.341	 139.295
 2786	 28.1800	  2.3412	   2.341	 139.345
 2787	 28.1800	  2.3425	   2.342	 139.395
 2788	 28.1800	  2.3438	   2.344	 139.445
 2789	 28.1900	  2.3438	   2.344	 139.495
 2790	 28.1900	  2.3450	   2.345	 139.545
 2791	 28.1900	  2.3463	   2.346	 139.595
 2792	 28.1900	  2.3463	   2.346	 139.645
 2793	 28.1900	  2.3475	   2.347	 139.695
 2794	 28.1900	  2.3487	   2.349	 139.745
 2795	 28.2000	  2.3487	   2.349	 139.795
 2796	 28.2000	  2.3500	   2.350	 139.845
 2797	 28.2000	  2.3512	   2.351	 139.895
 2798	 28.2000	  2.3512	   2.351	 139.945
 2799	 28.2000	  2.3525	   2.352	 139.995
 2800	 28.2000	  2.3537	   2.354	 140.045
 2801	 28.2100	  2.3537	   2.354	 140.095
 2802	 28.2100	  2.3550	   2.355	 140.145
 2803	 28.2100	  2.3563	   2.356	 140.195
 2804	 28.2100	  2.3563	   2.356	 140.245
 2805	 28.2100	  2.3575	   2.357	 140.295
 2806	 28.2200	  2.3587	   2.359	 140.345
 2807	 28.2200	  2.3587	   2.359	 140.395
 2808	 28.2200	  2.3600	   2.360	 140.445
 2809	 28.2200	  2.3612	   2.361	 140.495
 2810	 28.2200	  2.3612	   2.361	 140.545
 2811	 28.2200	  2.3625	   2.362	 140.595
 2812	 28.2300	  2.3637	   2.364	 140.645
 2813	 28.2300	  2.3637	   2.364	 140.695
 2814	 28.2300	  2.3650	   2.365	 140.745
 2815	 28.2300	  2.3663	   2.366	 140.795
 2816	 28.2300	  2.3663	   2.366	 140.845
 2817	 28.2400	  2.3675	   2.367	 140.895
 2818	 28.2400	  2.3687	   2.369	 140.945
 2819	 28.2400	  2.3687	   2.369	 140.995
 2820	 28.2400	  2.3700	   2.370	 141.045
 2821	 28.2400	  2.3712	   2.371	 141.095
 2822	 28.2400	  2.3712	   2.371	 141.145
 2823	 28.2400	  2.3725	   2.372	 141.195
 2824	 28.2500	  2.3737	   2.374	 141.245
 2825	 28.2500	  2.3737	   2.374	 141.295
 2826	 28.2500	  2.3750	   2.375	 141.345
 2827	 28.2600	  2.3763	   2.376	 141.395
 2828	 28.2600	  2.3763	   2.376	 141.445
 2829	 28.2600	  2.3775	   2.378	 141.495
 2830	 28.2600	  2.3787	   2.379	 141.545
 2831	 28.2600	  2.3787	   2.379	 141.595
 2832	 28.2600	  2.3800	   2.380	 141.645
 2833	 28.2600	  2.3812	   2.381	 141.695
 2834	 28.2700	  2.3812	   2.381	 141.745
 2835	 28.2700	  2.3825	   2.382	 141.795
 2836	 28.2700	  2.3837	   2.384	 141.845
 2837	 28.2700	  2.3837	   2.384	 141.895
 2838	 28.2700	  2.3850	   2.385	 141.945
 2839	 28.2800	  2.3863	   2.386	 141.995
 2840	 28.2800	  2.3863	   2.386	 142.045
 2841	 28.2800	  2.3875	   2.388	 142.095
 2842	 28.2800	  2.3887	   2.389	 142.145
 2843	 28.2800	  2.3887	   2.389	 142.195
 2844	 28.2800	  2.3900	   2.390	 142.245
 2845	 28.2900	  2.3912	   2.391	 142.295
 2846	 28.2900	  2.3912	   2.391	 142.345
 2847	 28.2900	  2.3925	   2.392	 142.395
 2848	 28.2900	  2.3937	   2.394	 142.445
 2849	 28.2900	  2.3937	   2.394	 142.495
 2850	 28.3000	  2.3950	   2.395	 142.545
 2851	 28.3000	  2.3963	   2.396	 142.595
 2852	 28.3000	  2.3963	   2.396	 142.645
 2853	 28.3000	  2.3975	   2.398	 142.695
 2854	 28.3000	  2.3987	   2.399	 142.745
 2855	 28.3000	  2.3987	   2.399	 142.795
 2856	 28.3100	  2.4000	   2.400	 142.845
 2857	 28.3100	  2.4012	   2.401	 142.895
 2858	 28.3100	  2.4012	   2.401	 142.945
 2859	 28.3100	  2.4025	   2.402	 142.995
 2860	 28.3100	  2.4037	   2.404	 143.045
 2861	 28.3100	  2.4037	   2.404	 143.095
 2862	 28.3200	  2.4050	   2.405	 143.145
 2863	 28.3200	  2.4062	   2.406	 143.195
 2864	 28.3200	  2.4062	   2.406	 143.245
 2865	 28.3200	  2.4075	   2.408	 143.295
 2866	 28.3300	  2.4088	   2.409	 143.345
 2867	 28.3300	  2.4088	   2.409	 143.395
 2868	 28.3300	  2.4100	   2.410	 143.445
 2869	 28.3300	  2.4112	   2.411	 143.495
 2870	 28.3300	  2.4125	   2.412	 143.545
 2871	 28.3400	  2.4125	   2.412	 143.595
 2872	 28.3400	  2.4137	   2.414	 143.645
 2873	 28.3400	  2.4137	   2.414	 143.695
 2874	 28.3400	  2.4150	   2.415	 143.745
 2875	 28.3400	  2.4162	   2.416	 143.795
 2876	 28.3500	  2.4162	   2.416	 143.845
 2877	 28.3500	  2.4175	   2.418	 143.895
 2878	 28.3500	  2.4188	   2.419	 143.945
 2879	 28.3500	  2.4200	   2.420	 143.995
 2880	 28.3500	  2.4200	   2.420	 144.045
 2881	 28.3500	  2.4212	   2.421	 144.095
 2882	 28.3500	  2.4225	   2.422	 144.145
 2883	 28.3600	  2.4225	   2.422	 144.195
 2884	 28.3600	  2.4237	   2.424	 144.245
 2885	 28.3600	  2.4250	   2.425	 144.295
 2886	 28.3600	  2.4250	   2.425	 144.345
 2887	 28.3600	  2.4262	   2.426	 144.395
 2888	 28.3600	  2.4275	   2.428	 144.445
 2889	 28.3700	  2.4275	   2.428	 144.495
 2890	 28.3700	  2.4288	   2.429	 144.545
 2891	 28.3700	  2.4300	   2.430	 144.595
 2892	 28.3700	  2.4300	   2.430	 144.645
 2893	 28.3700	  2.4312	   2.431	 144.695
 2894	 28.3700	  2.4325	   2.432	 144.745
 2895	 28.3800	  2.4325	   2.432	 144.795
 2896	 28.3800	  2.4337	   2.434	 144.845
 2897	 28.3800	  2.4350	   2.435	 144.895
 2898	 28.3800	  2.4350	   2.435	 144.945
 2899	 28.3900	  2.4362	   2.436	 144.995
 2900	 28.3900	  2.4375	   2.438	 145.045
 2901	 28.3900	  2.4375	   2.438	 145.095
 2902	 28.3900	  2.4388	   2.439	 145.145
 2903	 28.3900	  2.4400	   2.440	 145.195
 2904	 28.3900	  2.4400	   2.440	 145.245
 2905	 28.4000	  2.4412	   2.441	 145.295
 2906	 28.4000	  2.4425	   2.442	 145.345
 2907	 28.4000	  2.4425	   2.442	 145.395
 2908	 28.4000	  2.4437	   2.444	 145.445
 2909	 28.4000	  2.4450	   2.445	 145.495
 2910	 28.4000	  2.4450	   2.445	 145.545
 2911	 28.4100	  2.4462	   2.446	 145.595
 2912	 28.4100	  2.4475	   2.447	 145.645
 2913	 28.4100	  2.4475	   2.447	 145.695
