0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3009
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 1910	  0.1904	 15.9675	  15.967	  95.545
 1911	  0.1896	 15.9762	  15.976	  95.595
 1912	  0.1900	 15.9850	  15.985	  95.645
 1913	  0.1900	 15.9937	  15.994	  95.695
 1914	  0.1900	 16.0012	  16.001	  95.745
 1915	  0.1900	 16.0100	  16.010	  95.795
 1916	  0.1900	 16.0187	  16.019	  95.845
 1917	  0.1896	 16.0262	  16.026	  95.895
 1918	  0.1896	 16.0350	  16.035	  95.945
 1919	  0.1896	 16.0437	  16.044	  95.995
 1920	  0.1896	 16.0525	  16.052	  96.045
 1921	  0.1904	 16.0600	  16.060	  96.095
 1922	  0.1904	 16.0688	  16.069	  96.145
 1923	  0.1904	 16.0763	  16.076	  96.195
 1924	  0.1908	 16.0850	  16.085	  96.245
 1925	  0.1908	 16.0938	  16.094	  96.295
 1926	  0.1908	 16.1025	  16.102	  96.345
 1927	  0.1908	 16.1100	  16.110	  96.395
 1928	  0.1912	 16.1187	  16.119	  96.445
 1929	  0.1904	 16.1275	  16.128	  96.495
 1930	  0.1908	 16.1350	  16.135	  96.545
 1931	  0.1908	 16.1437	  16.144	  96.595
 1932	  0.1900	 16.1525	  16.153	  96.645
 1933	  0.1904	 16.1600	  16.160	  96.695
 1934	  0.1912	 16.1687	  16.169	  96.745
 1935	  0.1908	 16.1775	  16.177	  96.795
 1936	  0.1912	 16.1862	  16.186	  96.845
 1937	  0.1908	 16.1938	  16.194	  96.895
 1938	  0.1904	 16.2025	  16.202	  96.945
 1939	  0.1908	 16.2113	  16.211	  96.995
 1940	  0.1904	 16.2188	  16.219	  97.045
 1941	  0.1908	 16.2275	  16.227	  97.095
 1942	  0.1908	 16.2362	  16.236	  97.145
 1943	  0.1908	 16.2437	  16.244	  97.195
 1944	  0.1912	 16.2525	  16.253	  97.245
 1945	  0.1916	 16.2612	  16.261	  97.295
 1946	  0.1912	 16.2700	  16.270	  97.345
 1947	  0.1912	 16.2775	  16.278	  97.395
 1948	  0.1908	 16.2862	  16.286	  97.445
 1949	  0.1908	 16.2950	  16.295	  97.495
 1950	  0.1912	 16.3025	  16.302	  97.545
 1951	  0.1908	 16.3112	  16.311	  97.595
 1952	  0.1916	 16.3200	  16.320	  97.645
 1953	  0.1912	 16.3275	  16.327	  97.695
 1954	  0.1912	 16.3363	  16.336	  97.745
 1955	  0.1912	 16.3450	  16.345	  97.795
 1956	  0.1916	 16.3525	  16.352	  97.845
 1957	  0.1916	 16.3612	  16.361	  97.895
 1958	  0.1916	 16.3700	  16.370	  97.945
 1959	  0.1916	 16.3787	  16.379	  97.995
 1960	  0.1912	 16.3862	  16.386	  98.045
 1961	  0.1912	 16.3950	  16.395	  98.095
 1962	  0.1912	 16.4037	  16.404	  98.145
 1963	  0.1916	 16.4112	  16.411	  98.195
 1964	  0.1920	 16.4200	  16.420	  98.245
 1965	  0.1920	 16.4287	  16.429	  98.295
 1966	  0.1916	 16.4362	  16.436	  98.345
 1967	  0.1916	 16.4450	  16.445	  98.395
 1968	  0.1916	 16.4537	  16.454	  98.445
 1969	  0.1916	 16.4625	  16.462	  98.495
 1970	  0.1920	 16.4700	  16.470	  98.545
 1971	  0.1920	 16.4788	  16.479	  98.595
 1972	  0.1924	 16.4862	  16.486	  98.645
 1973	  0.1916	 16.4950	  16.495	  98.695
 1974	  0.1920	 16.5037	  16.504	  98.745
 1975	  0.1924	 16.5125	  16.512	  98.795
 1976	  0.1928	 16.5200	  16.520	  98.845
 1977	  0.1920	 16.5287	  16.529	  98.895
 1978	  0.1920	 16.5375	  16.538	  98.945
 1979	  0.1920	 16.5462	  16.546	  98.995
 1980	  0.1924	 16.5537	  16.554	  99.045
 1981	  0.1924	 16.5625	  16.562	  99.095
 1982	  0.1928	 16.5712	  16.571	  99.145
 1983	  0.1920	 16.5787	  16.579	  99.195
 1984	  0.1920	 16.5875	  16.587	  99.245
 1985	  0.1924	 16.5963	  16.596	  99.295
 1986	  0.1924	 16.6038	  16.604	  99.345
 1987	  0.1924	 16.6125	  16.612	  99.395
 1988	  0.1928	 16.6213	  16.621	  99.445
 1989	  0.1928	 16.6287	  16.629	  99.495
 1990	  0.1924	 16.6375	  16.637	  99.545
 1991	  0.1932	 16.6462	  16.646	  99.595
 1992	  0.1936	 16.6537	  16.654	  99.645
 1993	  0.1932	 16.6625	  16.663	  99.695
 1994	  0.1932	 16.6712	  16.671	  99.745
 1995	  0.1936	 16.6800	  16.680	  99.795
 1996	  0.1940	 16.6875	  16.688	  99.845
 1997	  0.1940	 16.6962	  16.696	  99.895
 1998	  0.1940	 16.7050	  16.705	  99.945
 1999	  0.1940	 16.7125	  16.712	  99.995
 2000	  0.1944	 16.7213	  16.721	 100.045
 2001	  0.1944	 16.7300	  16.730	 100.095
 2002	  0.1940	 16.7375	  16.737	 100.145
 2003	  0.1948	 16.7463	  16.746	 100.195
 2004	  0.1944	 16.7550	  16.755	 100.245
 2005	  0.1940	 16.7638	  16.764	 100.295
 2006	  0.1940	 16.7712	  16.771	 100.345
 2007	  0.1940	 16.7800	  16.780	 100.395
 2008	  0.1948	 16.7887	  16.789	 100.445
 2009	  0.1948	 16.7962	  16.796	 100.495
 2010	  0.1952	 16.8050	  16.805	 100.545
 2011	  0.1944	 16.8137	  16.814	 100.595
 2012	  0.1952	 16.8212	  16.821	 100.645
 2013	  0.1952	 16.8300	  16.830	 100.695
 2014	  0.1952	 16.8387	  16.839	 100.745
 2015	  0.1944	 16.8450	  16.845	 100.795
 2016	  0.1952	 16.8538	  16.854	 100.845
 2017	  0.1948	 16.8625	  16.862	 100.895
 2018	  0.1948	 16.8700	  16.870	 100.945
 2019	  0.1948	 16.8787	  16.879	 100.995
 2020	  0.1952	 16.8875	  16.887	 101.045
 2021	  0.1952	 16.8950	  16.895	 101.095
 2022	  0.1956	 16.9037	  16.904	 101.145
 2023	  0.1956	 16.9125	  16.913	 101.195
 2024	  0.1956	 16.9212	  16.921	 101.245
 2025	  0.1948	 16.9287	  16.929	 101.295
 2026	  0.1944	 16.9375	  16.938	 101.345
 2027	  0.1948	 16.9462	  16.946	 101.395
 2028	  0.1948	 16.9537	  16.954	 101.445
 2029	  0.1948	 16.9625	  16.962	 101.495
 2030	  0.1948	 16.9713	  16.971	 101.545
 2031	  0.1952	 16.9788	  16.979	 101.595
 2032	  0.1956	 16.9875	  16.987	 101.645
 2033	  0.1952	 16.9963	  16.996	 101.695
 2034	  0.1948	 17.0050	  17.005	 101.745
 2035	  0.1948	 17.0125	  17.012	 101.795
 2036	  0.1948	 17.0212	  17.021	 101.845
 2037	  0.1952	 17.0287	  17.029	 101.895
 2038	  0.1960	 17.0375	  17.038	 101.945
 2039	  0.1960	 17.0462	  17.046	 101.995
 2040	  0.1964	 17.0537	  17.054	 102.045
 2041	  0.1964	 17.0625	  17.062	 102.095
 2042	  0.1960	 17.0712	  17.071	 102.145
 2043	  0.1960	 17.0787	  17.079	 102.195
 2044	  0.1960	 17.0875	  17.087	 102.245
 2045	  0.1952	 17.0963	  17.096	 102.295
 2046	  0.1952	 17.1050	  17.105	 102.345
 2047	  0.1952	 17.1125	  17.112	 102.395
 2048	  0.1956	 17.1213	  17.121	 102.445
 2049	  0.1956	 17.1300	  17.130	 102.495
 2050	  0.1964	 17.1375	  17.137	 102.545
 2051	  0.1956	 17.1462	  17.146	 102.595
 2052	  0.1960	 17.1550	  17.155	 102.645
 2053	  0.1960	 17.1625	  17.163	 102.695
 2054	  0.1952	 17.1712	  17.171	 102.745
 2055	  0.1960	 17.1800	  17.180	 102.795
 2056	  0.1960	 17.1875	  17.188	 102.845
 2057	  0.1968	 17.1962	  17.196	 102.895
 2058	  0.1964	 17.2050	  17.205	 102.945
 2059	  0.1972	 17.2125	  17.212	 102.995
 2060	  0.1972	 17.2213	  17.221	 103.045
 2061	  0.1968	 17.2300	  17.230	 103.095
 2062	  0.1968	 17.2388	  17.239	 103.145
 2063	  0.1968	 17.2463	  17.246	 103.195
 2064	  0.1964	 17.2550	  17.255	 103.245
 2065	  0.1964	 17.2638	  17.264	 103.295
 2066	  0.1972	 17.2712	  17.271	 103.345
 2067	  0.1968	 17.2800	  17.280	 103.395
 2068	  0.1968	 17.2875	  17.288	 103.445
 2069	  0.1960	 17.2962	  17.296	 103.495
 2070	  0.1964	 17.3050	  17.305	 103.545
 2071	  0.1968	 17.3125	  17.312	 103.595
 2072	  0.1972	 17.3212	  17.321	 103.645
 2073	  0.1968	 17.3300	  17.330	 103.695
 2074	  0.1968	 17.3375	  17.337	 103.745
 2075	  0.1972	 17.3463	  17.346	 103.795
 2076	  0.1968	 17.3550	  17.355	 103.845
 2077	  0.1964	 17.3625	  17.362	 103.895
 2078	  0.1968	 17.3713	  17.371	 103.945
 2079	  0.1968	 17.3800	  17.380	 103.995
 2080	  0.1964	 17.3888	  17.389	 104.045
 2081	  0.1968	 17.3962	  17.396	 104.095
 2082	  0.1968	 17.4050	  17.405	 104.145
 2083	  0.1972	 17.4125	  17.413	 104.195
 2084	  0.1972	 17.4212	  17.421	 104.245
 2085	  0.1968	 17.4300	  17.430	 104.295
 2086	  0.1968	 17.4375	  17.438	 104.345
 2087	  0.1972	 17.4462	  17.446	 104.395
 2088	  0.1968	 17.4550	  17.455	 104.445
 2089	  0.1968	 17.4625	  17.462	 104.495
 2090	  0.1972	 17.4713	  17.471	 104.545
 2091	  0.1972	 17.4800	  17.480	 104.595
 2092	  0.1968	 17.4875	  17.487	 104.645
 2093	  0.1976	 17.4963	  17.496	 104.695
 2094	  0.1972	 17.5050	  17.505	 104.745
 2095	  0.1972	 17.5138	  17.514	 104.795
 2096	  0.1972	 17.5212	  17.521	 104.845
 2097	  0.1972	 17.5300	  17.530	 104.895
 2098	  0.1976	 17.5387	  17.539	 104.945
 2099	  0.1980	 17.5462	  17.546	 104.995
 2100	  0.1976	 17.5550	  17.555	 105.045
 2101	  0.1976	 17.5637	  17.564	 105.095
 2102	  0.1976	 17.5712	  17.571	 105.145
 2103	  0.1972	 17.5800	  17.580	 105.195
 2104	  0.1972	 17.5887	  17.589	 105.245
 2105	  0.1976	 17.5963	  17.596	 105.295
 2106	  0.1968	 17.6050	  17.605	 105.345
 2107	  0.1968	 17.6125	  17.612	 105.395
 2108	  0.1972	 17.6213	  17.621	 105.445
 2109	  0.1972	 17.6300	  17.630	 105.495
 2110	  0.1976	 17.6388	  17.639	 105.545
 2111	  0.1980	 17.6462	  17.646	 105.595
 2112	  0.1976	 17.6550	  17.655	 105.645
 2113	  0.1980	 17.6625	  17.663	 105.695
 2114	  0.1976	 17.6712	  17.671	 105.745
 2115	  0.1976	 17.6800	  17.680	 105.795
 2116	  0.1976	 17.6887	  17.689	 105.845
 2117	  0.1976	 17.6962	  17.696	 105.895
 2118	  0.1976	 17.7050	  17.705	 105.945
 2119	  0.1980	 17.7137	  17.714	 105.995
 2120	  0.1984	 17.7213	  17.721	 106.045
 2121	  0.1984	 17.7300	  17.730	 106.095
 2122	  0.1980	 17.7375	  17.737	 106.145
 2123	  0.1980	 17.7463	  17.746	 106.195
 2124	  0.1984	 17.7550	  17.755	 106.245
 2125	  0.1984	 17.7638	  17.764	 106.295
 2126	  0.1984	 17.7712	  17.771	 106.345
 2127	  0.1976	 17.7800	  17.780	 106.395
 2128	  0.1976	 17.7887	  17.789	 106.445
 2129	  0.1976	 17.7962	  17.796	 106.495
 2130	  0.1980	 17.8050	  17.805	 106.545
 2131	  0.1972	 17.8137	  17.814	 106.595
 2132	  0.1968	 17.8212	  17.821	 106.645
 2133	  0.1976	 17.8300	  17.830	 106.695
 2134	  0.1980	 17.8387	  17.839	 106.745
 2135	  0.1976	 17.8463	  17.846	 106.795
 2136	  0.1976	 17.8550	  17.855	 106.845
 2137	  0.1976	 17.8638	  17.864	 106.895
 2138	  0.1972	 17.8713	  17.871	 106.945
 2139	  0.1980	 17.8800	  17.880	 106.995
 2140	  0.1980	 17.8888	  17.889	 107.045
 2141	  0.1980	 17.8962	  17.896	 107.095
 2142	  0.1980	 17.9050	  17.905	 107.145
 2143	  0.1984	 17.9137	  17.914	 107.195
 2144	  0.1980	 17.9212	  17.921	 107.245
 2145	  0.1980	 17.9300	  17.930	 107.295
 2146	  0.1984	 17.9387	  17.939	 107.345
 2147	  0.1984	 17.9462	  17.946	 107.395
 2148	  0.1988	 17.9550	  17.955	 107.445
 2149	  0.1988	 17.9637	  17.964	 107.495
 2150	  0.1988	 17.9725	  17.972	 107.545
 2151	  0.1992	 17.9800	  17.980	 107.595
 2152	  0.1992	 17.9888	  17.989	 107.645
 2153	  0.1988	 17.9975	  17.997	 107.695
 2154	  0.1988	 18.0050	  18.005	 107.745
 2155	  0.1992	 18.0138	  18.014	 107.795
 2156	  0.1988	 18.0225	  18.022	 107.845
 2157	  0.1992	 18.0300	  18.030	 107.895
 2158	  0.1996	 18.0387	  18.039	 107.945
 2159	  0.2000	 18.0475	  18.047	 107.995
 2160	  0.1996	 18.0550	  18.055	 108.045
 2161	  0.1996	 18.0637	  18.064	 108.095
 2162	  0.1996	 18.0712	  18.071	 108.145
 2163	  0.2000	 18.0800	  18.080	 108.195
 2164	  0.2000	 18.0887	  18.089	 108.245
 2165	  0.1996	 18.0975	  18.097	 108.295
 2166	  0.2000	 18.1050	  18.105	 108.345
 2167	  0.2000	 18.1138	  18.114	 108.395
 2168	  0.1996	 18.1213	  18.121	 108.445
 2169	  0.1996	 18.1300	  18.130	 108.495
 2170	  0.1996	 18.1388	  18.139	 108.545
 2171	  0.1996	 18.1462	  18.146	 108.595
 2172	  0.2000	 18.1550	  18.155	 108.645
 2173	  0.2004	 18.1637	  18.164	 108.695
 2174	  0.1996	 18.1712	  18.171	 108.745
 2175	  0.2004	 18.1800	  18.180	 108.795
 2176	  0.2004	 18.1887	  18.189	 108.845
 2177	  0.1996	 18.1962	  18.196	 108.895
 2178	  0.2004	 18.2050	  18.205	 108.945
 2179	  0.2004	 18.2137	  18.214	 108.995
 2180	  0.2000	 18.2213	  18.221	 109.045
 2181	  0.2004	 18.2300	  18.230	 109.095
 2182	  0.2004	 18.2388	  18.239	 109.145
 2183	  0.2000	 18.2463	  18.246	 109.195
 2184	  0.2000	 18.2550	  18.255	 109.245
 2185	  0.2004	 18.2638	  18.264	 109.295
 2186	  0.2004	 18.2712	  18.271	 109.345
 2187	  0.2004	 18.2800	  18.280	 109.395
 2188	  0.2004	 18.2887	  18.289	 109.445
 2189	  0.2000	 18.2962	  18.296	 109.495
 2190	  0.2004	 18.3050	  18.305	 109.545
 2191	  0.2008	 18.3137	  18.314	 109.595
 2192	  0.2004	 18.3212	  18.321	 109.645
 2193	  0.2000	 18.3300	  18.330	 109.695
 2194	  0.2000	 18.3387	  18.339	 109.745
 2195	  0.2004	 18.3463	  18.346	 109.795
 2196	  0.2004	 18.3550	  18.355	 109.845
 2197	  0.2004	 18.3638	  18.364	 109.895
 2198	  0.1996	 18.3713	  18.371	 109.945
 2199	  0.2000	 18.3800	  18.380	 109.995
 2200	  0.2000	 18.3888	  18.389	 110.045
 2201	  0.2008	 18.3962	  18.396	 110.095
 2202	  0.2008	 18.4050	  18.405	 110.145
 2203	  0.2004	 18.4125	  18.413	 110.195
 2204	  0.2008	 18.4212	  18.421	 110.245
 2205	  0.2012	 18.4300	  18.430	 110.295
 2206	  0.2008	 18.4375	  18.438	 110.345
 2207	  0.2012	 18.4462	  18.446	 110.395
 2208	  0.2016	 18.4550	  18.455	 110.445
 2209	  0.2016	 18.4625	  18.462	 110.495
 2210	  0.2012	 18.4713	  18.471	 110.545
 2211	  0.2008	 18.4800	  18.480	 110.595
 2212	  0.2012	 18.4888	  18.489	 110.645
 2213	  0.2012	 18.4963	  18.496	 110.695
 2214	  0.2012	 18.5050	  18.505	 110.745
 2215	  0.2012	 18.5138	  18.514	 110.795
 2216	  0.2012	 18.5212	  18.521	 110.845
 2217	  0.2012	 18.5300	  18.530	 110.895
 2218	  0.2016	 18.5387	  18.539	 110.945
 2219	  0.2008	 18.5462	  18.546	 110.995
 2220	  0.2008	 18.5550	  18.555	 111.045
 2221	  0.2016	 18.5637	  18.564	 111.095
 2222	  0.2020	 18.5712	  18.571	 111.145
 2223	  0.2016	 18.5800	  18.580	 111.195
 2224	  0.2012	 18.5887	  18.589	 111.245
 2225	  0.2016	 18.5975	  18.597	 111.295
 2226	  0.2016	 18.6050	  18.605	 111.345
 2227	  0.2016	 18.6138	  18.614	 111.395
 2228	  0.2012	 18.6225	  18.622	 111.445
 2229	  0.2016	 18.6300	  18.630	 111.495
 2230	  0.2012	 18.6388	  18.639	 111.545
 2231	  0.2008	 18.6475	  18.647	 111.595
 2232	  0.2008	 18.6550	  18.655	 111.645
 2233	  0.2012	 18.6637	  18.664	 111.695
 2234	  0.2012	 18.6725	  18.672	 111.745
 2235	  0.2016	 18.6812	  18.681	 111.795
 2236	  0.2016	 18.6887	  18.689	 111.845
 2237	  0.2012	 18.6975	  18.698	 111.895
 2238	  0.2012	 18.7050	  18.705	 111.945
 2239	  0.2016	 18.7137	  18.714	 111.995
 2240	  0.2020	 18.7225	  18.722	 112.045
 2241	  0.2020	 18.7312	  18.731	 112.095
 2242	  0.2012	 18.7388	  18.739	 112.145
 2243	  0.2012	 18.7475	  18.747	 112.195
 2244	  0.2008	 18.7563	  18.756	 112.245
 2245	  0.2020	 18.7650	  18.765	 112.295
 2246	  0.2020	 18.7725	  18.772	 112.345
 2247	  0.2020	 18.7812	  18.781	 112.395
 2248	  0.2016	 18.7900	  18.790	 112.445
 2249	  0.2020	 18.7975	  18.797	 112.495
 2250	  0.2020	 18.8062	  18.806	 112.545
 2251	  0.2020	 18.8150	  18.815	 112.595
 2252	  0.2024	 18.8225	  18.823	 112.645
 2253	  0.2020	 18.8312	  18.831	 112.695
 2254	  0.2020	 18.8400	  18.840	 112.745
 2255	  0.2020	 18.8475	  18.847	 112.795
 2256	  0.2020	 18.8562	  18.856	 112.845
 2257	  0.2020	 18.8650	  18.865	 112.895
 2258	  0.2024	 18.8725	  18.872	 112.945
 2259	  0.2028	 18.8813	  18.881	 112.995
 2260	  0.2020	 18.8900	  18.890	 113.045
 2261	  0.2024	 18.8975	  18.897	 113.095
 2262	  0.2016	 18.9062	  18.906	 113.145
 2263	  0.2020	 18.9150	  18.915	 113.195
 2264	  0.2020	 18.9237	  18.924	 113.245
 2265	  0.2020	 18.9312	  18.931	 113.295
 2266	  0.2024	 18.9400	  18.940	 113.345
 2267	  0.2024	 18.9475	  18.948	 113.395
 2268	  0.2024	 18.9562	  18.956	 113.445
 2269	  0.2024	 18.9650	  18.965	 113.495
 2270	  0.2024	 18.9737	  18.974	 113.545
 2271	  0.2032	 18.9812	  18.981	 113.595
 2272	  0.2024	 18.9900	  18.990	 113.645
 2273	  0.2024	 18.9987	  18.999	 113.695
 2274	  0.2024	 19.0075	  19.007	 113.745
 2275	  0.2028	 19.0150	  19.015	 113.795
 2276	  0.2032	 19.0238	  19.024	 113.845
 2277	  0.2024	 19.0325	  19.032	 113.895
 2278	  0.2032	 19.0400	  19.040	 113.945
 2279	  0.2028	 19.0487	  19.049	 113.995
 2280	  0.2024	 19.0575	  19.057	 114.045
 2281	  0.2028	 19.0650	  19.065	 114.095
 2282	  0.2028	 19.0737	  19.074	 114.145
 2283	  0.2024	 19.0825	  19.083	 114.195
 2284	  0.2028	 19.0912	  19.091	 114.245
 2285	  0.2028	 19.0987	  19.099	 114.295
 2286	  0.2024	 19.1075	  19.108	 114.345
 2287	  0.2020	 19.1162	  19.116	 114.395
 2288	  0.2024	 19.1237	  19.124	 114.445
 2289	  0.2024	 19.1325	  19.132	 114.495
 2290	  0.2028	 19.1412	  19.141	 114.545
 2291	  0.2032	 19.1488	  19.149	 114.595
 2292	  0.2032	 19.1575	  19.157	 114.645
 2293	  0.2044	 19.1663	  19.166	 114.695
 2294	  0.2036	 19.1750	  19.175	 114.745
 2295	  0.2032	 19.1825	  19.182	 114.795
 2296	  0.2032	 19.1912	  19.191	 114.845
 2297	  0.2028	 19.2000	  19.200	 114.895
 2298	  0.2028	 19.2075	  19.208	 114.945
 2299	  0.2032	 19.2162	  19.216	 114.995
 2300	  0.2028	 19.2250	  19.225	 115.045
 2301	  0.2032	 19.2325	  19.233	 115.095
 2302	  0.2028	 19.2412	  19.241	 115.145
 2303	  0.2032	 19.2500	  19.250	 115.195
 2304	  0.2028	 19.2575	  19.257	 115.245
 2305	  0.2032	 19.2662	  19.266	 115.295
 2306	  0.2036	 19.2750	  19.275	 115.345
 2307	  0.2040	 19.2825	  19.282	 115.395
 2308	  0.2040	 19.2913	  19.291	 115.445
 2309	  0.2036	 19.3000	  19.300	 115.495
 2310	  0.2040	 19.3088	  19.309	 115.545
 2311	  0.2040	 19.3162	  19.316	 115.595
 2312	  0.2036	 19.3250	  19.325	 115.645
 2313	  0.2040	 19.3337	  19.334	 115.695
 2314	  0.2044	 19.3425	  19.342	 115.745
 2315	  0.2044	 19.3500	  19.350	 115.795
 2316	  0.2044	 19.3587	  19.359	 115.845
 2317	  0.2044	 19.3675	  19.368	 115.895
 2318	  0.2044	 19.3750	  19.375	 115.945
 2319	  0.2052	 19.3837	  19.384	 115.995
 2320	  0.2044	 19.3925	  19.392	 116.045
 2321	  0.2048	 19.4012	  19.401	 116.095
 2322	  0.2044	 19.4087	  19.409	 116.145
 2323	  0.2044	 19.4175	  19.417	 116.195
 2324	  0.2048	 19.4263	  19.426	 116.245
 2325	  0.2048	 19.4338	  19.434	 116.295
 2326	  0.2040	 19.4425	  19.442	 116.345
 2327	  0.2044	 19.4513	  19.451	 116.395
 2328	  0.2048	 19.4587	  19.459	 116.445
 2329	  0.2044	 19.4675	  19.467	 116.495
 2330	  0.2048	 19.4762	  19.476	 116.545
 2331	  0.2048	 19.4850	  19.485	 116.595
 2332	  0.2052	 19.4925	  19.493	 116.645
 2333	  0.2048	 19.5012	  19.501	 116.695
 2334	  0.2048	 19.5100	  19.510	 116.745
 2335	  0.2048	 19.5175	  19.517	 116.795
 2336	  0.2052	 19.5262	  19.526	 116.845
 2337	  0.2048	 19.5350	  19.535	 116.895
 2338	  0.2044	 19.5425	  19.542	 116.945
 2339	  0.2052	 19.5513	  19.551	 116.995
 2340	  0.2056	 19.5600	  19.560	 117.045
 2341	  0.2056	 19.5688	  19.569	 117.095
 2342	  0.2056	 19.5763	  19.576	 117.145
 2343	  0.2056	 19.5850	  19.585	 117.195
 2344	  0.2060	 19.5938	  19.594	 117.245
 2345	  0.2056	 19.6025	  19.602	 117.295
 2346	  0.2048	 19.6112	  19.611	 117.345
 2347	  0.2052	 19.6187	  19.619	 117.395
 2348	  0.2056	 19.6275	  19.627	 117.445
 2349	  0.2052	 19.6362	  19.636	 117.495
 2350	  0.2056	 19.6437	  19.644	 117.545
 2351	  0.2056	 19.6525	  19.653	 117.595
 2352	  0.2048	 19.6612	  19.661	 117.645
 2353	  0.2048	 19.6687	  19.669	 117.695
 2354	  0.2056	 19.6775	  19.677	 117.745
 2355	  0.2052	 19.6862	  19.686	 117.795
 2356	  0.2048	 19.6938	  19.694	 117.845
 2357	  0.2048	 19.7025	  19.702	 117.895
 2358	  0.2052	 19.7113	  19.711	 117.945
 2359	  0.2048	 19.7200	  19.720	 117.995
 2360	  0.2048	 19.7275	  19.727	 118.045
 2361	  0.2056	 19.7362	  19.736	 118.095
 2362	  0.2056	 19.7450	  19.745	 118.145
 2363	  0.2052	 19.7525	  19.752	 118.195
 2364	  0.2052	 19.7612	  19.761	 118.245
 2365	  0.2052	 19.7700	  19.770	 118.295
 2366	  0.2052	 19.7787	  19.779	 118.345
 2367	  0.2056	 19.7850	  19.785	 118.395
 2368	  0.2052	 19.7937	  19.794	 118.445
 2369	  0.2056	 19.8025	  19.802	 118.495
 2370	  0.2060	 19.8100	  19.810	 118.545
 2371	  0.2056	 19.8188	  19.819	 118.595
 2372	  0.2048	 19.8275	  19.827	 118.645
 2373	  0.2056	 19.8363	  19.836	 118.695
 2374	  0.2056	 19.8438	  19.844	 118.745
 2375	  0.2056	 19.8525	  19.852	 118.795
 2376	  0.2056	 19.8612	  19.861	 118.845
 2377	  0.2056	 19.8700	  19.870	 118.895
 2378	  0.2052	 19.8775	  19.877	 118.945
 2379	  0.2052	 19.8862	  19.886	 118.995
 2380	  0.2056	 19.8950	  19.895	 119.045
 2381	  0.2052	 19.9025	  19.903	 119.095
 2382	  0.2052	 19.9112	  19.911	 119.145
 2383	  0.2056	 19.9200	  19.920	 119.195
 2384	  0.2060	 19.9287	  19.929	 119.245
 2385	  0.2064	 19.9362	  19.936	 119.295
 2386	  0.2064	 19.9450	  19.945	 119.345
 2387	  0.2064	 19.9537	  19.954	 119.395
 2388	  0.2068	 19.9613	  19.961	 119.445
 2389	  0.2060	 19.9700	  19.970	 119.495
 2390	  0.2060	 19.9788	  19.979	 119.545
 2391	  0.2060	 19.9862	  19.986	 119.595
 2392	  0.2060	 19.9950	  19.995	 119.645
 2393	  0.2064	 20.0037	  20.004	 119.695
 2394	  0.2060	 20.0125	  20.012	 119.745
 2395	  0.2064	 20.0200	  20.020	 119.795
 2396	  0.2068	 20.0287	  20.029	 119.845
 2397	  0.2064	 20.0375	  20.038	 119.895
 2398	  0.2068	 20.0462	  20.046	 119.945
 2399	  0.2060	 20.0537	  20.054	 119.995
 2400	  0.2056	 20.0625	  20.062	 120.045
 2401	  0.2060	 20.0712	  20.071	 120.095
 2402	  0.2060	 20.0800	  20.080	 120.145
 2403	  0.2060	 20.0875	  20.087	 120.195
 2404	  0.2072	 20.0962	  20.096	 120.245
 2405	  0.2060	 20.1050	  20.105	 120.295
 2406	  0.2060	 20.1125	  20.112	 120.345
 2407	  0.2068	 20.1213	  20.121	 120.395
 2408	  0.2072	 20.1300	  20.130	 120.445
 2409	  0.2068	 20.1388	  20.139	 120.495
 2410	  0.2064	 20.1462	  20.146	 120.545
 2411	  0.2064	 20.1550	  20.155	 120.595
 2412	  0.2068	 20.1637	  20.164	 120.645
 2413	  0.2072	 20.1712	  20.171	 120.695
 2414	  0.2072	 20.1800	  20.180	 120.745
 2415	  0.2064	 20.1887	  20.189	 120.795
 2416	  0.2064	 20.1962	  20.196	 120.845
 2417	  0.2064	 20.2050	  20.205	 120.895
 2418	  0.2064	 20.2137	  20.214	 120.945
 2419	  0.2064	 20.2212	  20.221	 120.995
 2420	  0.2072	 20.2300	  20.230	 121.045
 2421	  0.2076	 20.2388	  20.239	 121.095
 2422	  0.2072	 20.2463	  20.246	 121.145
 2423	  0.2072	 20.2550	  20.255	 121.195
 2424	  0.2072	 20.2638	  20.264	 121.245
 2425	  0.2068	 20.2725	  20.272	 121.295
 2426	  0.2072	 20.2800	  20.280	 121.345
 2427	  0.2072	 20.2887	  20.289	 121.395
 2428	  0.2068	 20.2975	  20.297	 121.445
 2429	  0.2068	 20.3062	  20.306	 121.495
 2430	  0.2068	 20.3137	  20.314	 121.545
 2431	  0.2068	 20.3225	  20.323	 121.595
 2432	  0.2076	 20.3312	  20.331	 121.645
 2433	  0.2076	 20.3387	  20.339	 121.695
 2434	  0.2072	 20.3475	  20.347	 121.745
 2435	  0.2072	 20.3562	  20.356	 121.795
 2436	  0.2072	 20.3638	  20.364	 121.845
 2437	  0.2084	 20.3725	  20.372	 121.895
 2438	  0.2080	 20.3813	  20.381	 121.945
 2439	  0.2084	 20.3900	  20.390	 121.995
 2440	  0.2084	 20.3975	  20.397	 122.045
 2441	  0.2084	 20.4062	  20.406	 122.095
 2442	  0.2080	 20.4150	  20.415	 122.145
 2443	  0.2088	 20.4225	  20.422	 122.195
