0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	11112
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 1481	  5.4460	  0.0708	   1.244	  74.095
 1482	  5.4480	  0.0708	   1.244	  74.145
 1483	  5.4500	  0.0708	   1.245	  74.195
 1484	  5.4540	  0.0708	   1.246	  74.245
 1485	  5.4560	  0.0708	   1.246	  74.295
 1486	  5.4580	  0.0708	   1.247	  74.345
 1487	  5.4600	  0.0708	   1.247	  74.395
 1488	  5.4620	  0.0708	   1.249	  74.445
 1489	  5.4640	  0.0708	   1.250	  74.495
 1490	  5.4680	  0.0708	   1.251	  74.545
 1491	  5.4700	  0.0708	   1.251	  74.595
 1492	  5.4720	  0.0708	   1.252	  74.645
 1493	  5.4740	  0.0708	   1.254	  74.695
 1494	  5.4760	  0.0708	   1.254	  74.745
 1495	  5.4800	  0.0712	   1.255	  74.795
 1496	  5.4820	  0.0712	   1.255	  74.845
 1497	  5.4840	  0.0712	   1.256	  74.895
 1498	  5.4880	  0.0712	   1.257	  74.945
 1499	  5.4900	  0.0712	   1.257	  74.995
 1500	  5.4920	  0.0712	   1.259	  75.045
 1501	  5.4940	  0.0712	   1.260	  75.095
 1502	  5.4980	  0.0712	   1.260	  75.145
 1503	  5.5000	  0.0712	   1.261	  75.195
 1504	  5.5020	  0.0712	   1.262	  75.245
 1505	  5.5040	  0.0712	   1.264	  75.295
 1506	  5.5060	  0.0716	   1.264	  75.345
 1507	  5.5100	  0.0716	   1.265	  75.395
 1508	  5.5120	  0.0716	   1.265	  75.445
 1509	  5.5140	  0.0716	   1.266	  75.495
 1510	  5.5160	  0.0716	   1.267	  75.545
 1511	  5.5180	  0.0716	   1.267	  75.595
 1512	  5.5200	  0.0716	   1.269	  75.645
 1513	  5.5240	  0.0716	   1.270	  75.695
 1514	  5.5260	  0.0716	   1.270	  75.745
 1515	  5.5280	  0.0720	   1.271	  75.795
 1516	  5.5300	  0.0716	   1.272	  75.845
 1517	  5.5320	  0.0716	   1.272	  75.895
 1518	  5.5360	  0.0716	   1.274	  75.945
 1519	  5.5380	  0.0720	   1.275	  75.995
 1520	  5.5400	  0.0720	   1.275	  76.045
 1521	  5.5420	  0.0720	   1.276	  76.095
 1522	  5.5440	  0.0720	   1.277	  76.145
 1523	  5.5460	  0.0720	   1.277	  76.195
 1524	  5.5500	  0.0720	   1.279	  76.245
 1525	  5.5520	  0.0720	   1.280	  76.295
 1526	  5.5540	  0.0724	   1.280	  76.345
 1527	  5.5560	  0.0724	   1.281	  76.395
 1528	  5.5600	  0.0724	   1.283	  76.445
 1529	  5.5620	  0.0724	   1.283	  76.495
 1530	  5.5640	  0.0724	   1.284	  76.545
 1531	  5.5660	  0.0724	   1.285	  76.595
 1532	  5.5700	  0.0724	   1.285	  76.645
 1533	  5.5700	  0.0724	   1.286	  76.695
 1534	  5.5740	  0.0724	   1.288	  76.745
 1535	  5.5760	  0.0724	   1.288	  76.795
 1536	  5.5800	  0.0724	   1.289	  76.845
 1537	  5.5800	  0.0724	   1.290	  76.895
 1538	  5.5840	  0.0724	   1.290	  76.945
 1539	  5.5860	  0.0724	   1.291	  76.995
 1540	  5.5880	  0.0724	   1.293	  77.045
 1541	  5.5900	  0.0724	   1.293	  77.095
 1542	  5.5920	  0.0724	   1.294	  77.145
 1543	  5.5960	  0.0728	   1.295	  77.195
 1544	  5.5980	  0.0728	   1.295	  77.245
 1545	  5.6000	  0.0728	   1.296	  77.295
 1546	  5.6040	  0.0728	   1.298	  77.345
 1547	  5.6060	  0.0728	   1.298	  77.395
 1548	  5.6080	  0.0728	   1.299	  77.445
 1549	  5.6100	  0.0732	   1.300	  77.495
 1550	  5.6140	  0.0728	   1.300	  77.545
 1551	  5.6160	  0.0728	   1.301	  77.595
 1552	  5.6180	  0.0732	   1.303	  77.645
 1553	  5.6200	  0.0732	   1.303	  77.695
 1554	  5.6220	  0.0732	   1.304	  77.745
 1555	  5.6240	  0.0732	   1.305	  77.795
 1556	  5.6260	  0.0732	   1.305	  77.845
 1557	  5.6280	  0.0728	   1.306	  77.895
 1558	  5.6300	  0.0732	   1.308	  77.945
 1559	  5.6340	  0.0732	   1.308	  77.995
 1560	  5.6360	  0.0728	   1.309	  78.045
 1561	  5.6400	  0.0732	   1.310	  78.095
 1562	  5.6420	  0.0732	   1.310	  78.145
 1563	  5.6440	  0.0736	   1.311	  78.195
 1564	  5.6460	  0.0732	   1.312	  78.245
 1565	  5.6500	  0.0736	   1.312	  78.295
 1566	  5.6520	  0.0732	   1.314	  78.345
 1567	  5.6540	  0.0732	   1.315	  78.395
 1568	  5.6560	  0.0736	   1.315	  78.445
 1569	  5.6600	  0.0736	   1.316	  78.495
 1570	  5.6620	  0.0736	   1.317	  78.545
 1571	  5.6640	  0.0736	   1.317	  78.595
 1572	  5.6660	  0.0736	   1.319	  78.645
 1573	  5.6680	  0.0736	   1.320	  78.695
 1574	  5.6700	  0.0736	   1.320	  78.745
 1575	  5.6740	  0.0736	   1.321	  78.795
 1576	  5.6760	  0.0736	   1.322	  78.845
 1577	  5.6780	  0.0736	   1.322	  78.895
 1578	  5.6800	  0.0736	   1.324	  78.945
 1579	  5.6820	  0.0736	   1.325	  78.995
 1580	  5.6860	  0.0736	   1.325	  79.045
 1581	  5.6880	  0.0740	   1.326	  79.095
 1582	  5.6900	  0.0740	   1.327	  79.145
 1583	  5.6920	  0.0740	   1.327	  79.195
 1584	  5.6940	  0.0740	   1.329	  79.245
 1585	  5.6960	  0.0740	   1.330	  79.295
 1586	  5.6980	  0.0740	   1.330	  79.345
 1587	  5.7000	  0.0740	   1.331	  79.395
 1588	  5.7040	  0.0740	   1.332	  79.445
 1589	  5.7060	  0.0740	   1.332	  79.495
 1590	  5.7080	  0.0740	   1.334	  79.545
 1591	  5.7120	  0.0744	   1.335	  79.595
 1592	  5.7120	  0.0740	   1.335	  79.645
 1593	  5.7160	  0.0740	   1.336	  79.695
 1594	  5.7180	  0.0740	   1.337	  79.745
 1595	  5.7200	  0.0740	   1.337	  79.795
 1596	  5.7240	  0.0744	   1.339	  79.845
 1597	  5.7240	  0.0744	   1.340	  79.895
 1598	  5.7280	  0.0744	   1.340	  79.945
 1599	  5.7300	  0.0744	   1.341	  79.995
 1600	  5.7320	  0.0744	   1.342	  80.045
 1601	  5.7340	  0.0744	   1.342	  80.095
 1602	  5.7380	  0.0744	   1.344	  80.145
 1603	  5.7400	  0.0744	   1.345	  80.195
 1604	  5.7420	  0.0744	   1.345	  80.245
 1605	  5.7460	  0.0744	   1.346	  80.295
 1606	  5.7480	  0.0748	   1.347	  80.345
 1607	  5.7480	  0.0748	   1.347	  80.395
 1608	  5.7520	  0.0748	   1.349	  80.445
 1609	  5.7540	  0.0748	   1.349	  80.495
 1610	  5.7560	  0.0748	   1.350	  80.545
 1611	  5.7600	  0.0748	   1.351	  80.595
 1612	  5.7620	  0.0748	   1.351	  80.645
 1613	  5.7640	  0.0748	   1.352	  80.695
 1614	  5.7660	  0.0748	   1.354	  80.745
 1615	  5.7700	  0.0748	   1.354	  80.795
 1616	  5.7700	  0.0748	   1.355	  80.845
 1617	  5.7740	  0.0748	   1.356	  80.895
 1618	  5.7760	  0.0748	   1.356	  80.945
 1619	  5.7780	  0.0748	   1.357	  80.995
 1620	  5.7800	  0.0748	   1.359	  81.045
 1621	  5.7820	  0.0748	   1.359	  81.095
 1622	  5.7860	  0.0752	   1.360	  81.145
 1623	  5.7880	  0.0752	   1.361	  81.195
 1624	  5.7900	  0.0752	   1.361	  81.245
 1625	  5.7920	  0.0752	   1.362	  81.295
 1626	  5.7940	  0.0752	   1.364	  81.345
 1627	  5.7980	  0.0752	   1.364	  81.395
 1628	  5.8000	  0.0752	   1.365	  81.445
 1629	  5.8020	  0.0752	   1.366	  81.495
 1630	  5.8040	  0.0756	   1.366	  81.545
 1631	  5.8060	  0.0752	   1.367	  81.595
 1632	  5.8100	  0.0752	   1.369	  81.645
 1633	  5.8120	  0.0756	   1.369	  81.695
 1634	  5.8160	  0.0756	   1.370	  81.745
 1635	  5.8160	  0.0756	   1.371	  81.795
 1636	  5.8180	  0.0756	   1.371	  81.845
 1637	  5.8220	  0.0756	   1.372	  81.895
 1638	  5.8240	  0.0756	   1.374	  81.945
 1639	  5.8260	  0.0756	   1.374	  81.995
 1640	  5.8280	  0.0756	   1.375	  82.045
 1641	  5.8300	  0.0756	   1.375	  82.095
 1642	  5.8320	  0.0756	   1.376	  82.145
 1643	  5.8360	  0.0756	   1.377	  82.195
 1644	  5.8380	  0.0756	   1.377	  82.245
 1645	  5.8400	  0.0756	   1.379	  82.295
 1646	  5.8420	  0.0756	   1.380	  82.345
 1647	  5.8460	  0.0756	   1.380	  82.395
 1648	  5.8480	  0.0760	   1.381	  82.445
 1649	  5.8500	  0.0760	   1.382	  82.495
 1650	  5.8520	  0.0760	   1.382	  82.545
 1651	  5.8560	  0.0760	   1.384	  82.595
 1652	  5.8580	  0.0760	   1.385	  82.645
 1653	  5.8600	  0.0760	   1.385	  82.695
 1654	  5.8620	  0.0760	   1.386	  82.745
 1655	  5.8660	  0.0760	   1.387	  82.795
 1656	  5.8680	  0.0760	   1.387	  82.845
 1657	  5.8700	  0.0764	   1.389	  82.895
 1658	  5.8720	  0.0760	   1.390	  82.945
 1659	  5.8740	  0.0760	   1.390	  82.995
 1660	  5.8760	  0.0764	   1.391	  83.045
 1661	  5.8800	  0.0764	   1.392	  83.095
 1662	  5.8820	  0.0764	   1.392	  83.145
 1663	  5.8860	  0.0764	   1.394	  83.195
 1664	  5.8880	  0.0764	   1.395	  83.245
 1665	  5.8900	  0.0764	   1.395	  83.295
 1666	  5.8920	  0.0764	   1.396	  83.345
 1667	  5.8960	  0.0764	   1.397	  83.395
 1668	  5.8980	  0.0764	   1.397	  83.445
 1669	  5.9000	  0.0764	   1.399	  83.495
 1670	  5.9020	  0.0764	   1.400	  83.545
 1671	  5.9040	  0.0764	   1.400	  83.595
 1672	  5.9060	  0.0768	   1.401	  83.645
 1673	  5.9080	  0.0768	   1.402	  83.695
 1674	  5.9120	  0.0768	   1.402	  83.745
 1675	  5.9140	  0.0768	   1.404	  83.795
 1676	  5.9160	  0.0768	   1.405	  83.845
 1677	  5.9200	  0.0768	   1.405	  83.895
 1678	  5.9220	  0.0768	   1.406	  83.945
 1679	  5.9240	  0.0768	   1.407	  83.995
 1680	  5.9260	  0.0768	   1.407	  84.045
 1681	  5.9280	  0.0768	   1.409	  84.095
 1682	  5.9320	  0.0768	   1.410	  84.145
 1683	  5.9340	  0.0772	   1.410	  84.195
 1684	  5.9360	  0.0772	   1.411	  84.245
 1685	  5.9380	  0.0772	   1.413	  84.295
 1686	  5.9400	  0.0772	   1.413	  84.345
 1687	  5.9420	  0.0772	   1.414	  84.395
 1688	  5.9460	  0.0772	   1.415	  84.445
 1689	  5.9480	  0.0772	   1.415	  84.495
 1690	  5.9520	  0.0772	   1.416	  84.545
 1691	  5.9540	  0.0772	   1.418	  84.595
 1692	  5.9560	  0.0776	   1.418	  84.645
 1693	  5.9580	  0.0776	   1.419	  84.695
 1694	  5.9600	  0.0772	   1.420	  84.745
 1695	  5.9640	  0.0772	   1.420	  84.795
 1696	  5.9660	  0.0772	   1.421	  84.845
 1697	  5.9680	  0.0772	   1.423	  84.895
 1698	  5.9700	  0.0776	   1.423	  84.945
 1699	  5.9720	  0.0776	   1.424	  84.995
 1700	  5.9760	  0.0776	   1.425	  85.045
 1701	  5.9780	  0.0772	   1.425	  85.095
 1702	  5.9800	  0.0776	   1.426	  85.145
 1703	  5.9820	  0.0776	   1.428	  85.195
 1704	  5.9840	  0.0776	   1.428	  85.245
 1705	  5.9880	  0.0776	   1.429	  85.295
 1706	  5.9900	  0.0776	   1.430	  85.345
 1707	  5.9940	  0.0776	   1.430	  85.395
 1708	  5.9960	  0.0776	   1.431	  85.445
 1709	  5.9980	  0.0776	   1.433	  85.495
 1710	  6.0000	  0.0780	   1.433	  85.545
 1711	  6.0020	  0.0780	   1.434	  85.595
 1712	  6.0040	  0.0780	   1.435	  85.645
 1713	  6.0080	  0.0780	   1.435	  85.695
 1714	  6.0100	  0.0780	   1.436	  85.745
 1715	  6.0120	  0.0780	   1.438	  85.795
 1716	  6.0160	  0.0780	   1.438	  85.845
 1717	  6.0180	  0.0780	   1.439	  85.895
 1718	  6.0200	  0.0780	   1.440	  85.945
 1719	  6.0220	  0.0784	   1.440	  85.995
 1720	  6.0240	  0.0784	   1.441	  86.045
 1721	  6.0260	  0.0780	   1.442	  86.095
 1722	  6.0300	  0.0780	   1.442	  86.145
 1723	  6.0300	  0.0784	   1.444	  86.195
 1724	  6.0340	  0.0784	   1.445	  86.245
 1725	  6.0360	  0.0784	   1.445	  86.295
 1726	  6.0400	  0.0784	   1.446	  86.345
 1727	  6.0420	  0.0784	   1.447	  86.395
 1728	  6.0440	  0.0784	   1.447	  86.445
 1729	  6.0460	  0.0784	   1.449	  86.495
 1730	  6.0480	  0.0784	   1.450	  86.545
 1731	  6.0500	  0.0784	   1.450	  86.595
 1732	  6.0540	  0.0784	   1.451	  86.645
 1733	  6.0560	  0.0784	   1.452	  86.695
 1734	  6.0580	  0.0784	   1.452	  86.745
 1735	  6.0600	  0.0784	   1.454	  86.795
 1736	  6.0620	  0.0788	   1.455	  86.845
 1737	  6.0660	  0.0788	   1.455	  86.895
 1738	  6.0680	  0.0788	   1.456	  86.945
 1739	  6.0700	  0.0788	   1.457	  86.995
 1740	  6.0720	  0.0788	   1.457	  87.045
 1741	  6.0760	  0.0788	   1.459	  87.095
 1742	  6.0780	  0.0788	   1.460	  87.145
 1743	  6.0800	  0.0788	   1.460	  87.195
 1744	  6.0840	  0.0788	   1.461	  87.245
 1745	  6.0860	  0.0788	   1.462	  87.295
 1746	  6.0880	  0.0792	   1.462	  87.345
 1747	  6.0920	  0.0792	   1.464	  87.395
 1748	  6.0920	  0.0792	   1.465	  87.445
 1749	  6.0960	  0.0792	   1.465	  87.495
 1750	  6.0980	  0.0792	   1.466	  87.545
 1751	  6.1000	  0.0792	   1.467	  87.595
 1752	  6.1020	  0.0792	   1.467	  87.645
 1753	  6.1060	  0.0792	   1.469	  87.695
 1754	  6.1080	  0.0792	   1.470	  87.745
 1755	  6.1100	  0.0792	   1.470	  87.795
 1756	  6.1120	  0.0792	   1.471	  87.845
 1757	  6.1140	  0.0792	   1.472	  87.895
 1758	  6.1160	  0.0796	   1.472	  87.945
 1759	  6.1180	  0.0796	   1.474	  87.995
 1760	  6.1220	  0.0796	   1.474	  88.045
 1761	  6.1240	  0.0796	   1.475	  88.095
 1762	  6.1260	  0.0796	   1.476	  88.145
 1763	  6.1280	  0.0796	   1.476	  88.195
 1764	  6.1320	  0.0796	   1.477	  88.245
 1765	  6.1340	  0.0796	   1.479	  88.295
 1766	  6.1360	  0.0796	   1.479	  88.345
 1767	  6.1380	  0.0796	   1.480	  88.395
 1768	  6.1400	  0.0796	   1.481	  88.445
 1769	  6.1420	  0.0796	   1.481	  88.495
 1770	  6.1460	  0.0796	   1.482	  88.545
 1771	  6.1480	  0.0796	   1.484	  88.595
 1772	  6.1500	  0.0796	   1.484	  88.645
 1773	  6.1520	  0.0800	   1.485	  88.695
 1774	  6.1560	  0.0800	   1.486	  88.745
 1775	  6.1560	  0.0800	   1.486	  88.795
 1776	  6.1600	  0.0800	   1.487	  88.845
 1777	  6.1640	  0.0800	   1.489	  88.895
 1778	  6.1660	  0.0800	   1.489	  88.945
 1779	  6.1680	  0.0800	   1.490	  88.995
 1780	  6.1700	  0.0800	   1.491	  89.045
 1781	  6.1720	  0.0800	   1.491	  89.095
 1782	  6.1760	  0.0800	   1.492	  89.145
 1783	  6.1780	  0.0800	   1.494	  89.195
 1784	  6.1800	  0.0804	   1.494	  89.245
 1785	  6.1840	  0.0804	   1.495	  89.295
 1786	  6.1860	  0.0804	   1.496	  89.345
 1787	  6.1860	  0.0800	   1.496	  89.395
 1788	  6.1900	  0.0804	   1.497	  89.445
 1789	  6.1920	  0.0804	   1.499	  89.495
 1790	  6.1940	  0.0804	   1.499	  89.545
 1791	  6.1960	  0.0804	   1.500	  89.595
 1792	  6.1980	  0.0804	   1.501	  89.645
 1793	  6.2020	  0.0804	   1.501	  89.695
 1794	  6.2040	  0.0804	   1.502	  89.745
 1795	  6.2060	  0.0804	   1.504	  89.795
 1796	  6.2080	  0.0804	   1.504	  89.845
 1797	  6.2120	  0.0804	   1.505	  89.895
 1798	  6.2160	  0.0804	   1.506	  89.945
 1799	  6.2180	  0.0808	   1.506	  89.995
 1800	  6.2200	  0.0808	   1.507	  90.045
 1801	  6.2220	  0.0808	   1.507	  90.095
 1802	  6.2240	  0.0808	   1.509	  90.145
 1803	  6.2260	  0.0808	   1.510	  90.195
 1804	  6.2300	  0.0808	   1.510	  90.245
 1805	  6.2320	  0.0808	   1.511	  90.295
 1806	  6.2340	  0.0808	   1.512	  90.345
 1807	  6.2360	  0.0808	   1.514	  90.395
 1808	  6.2400	  0.0808	   1.514	  90.445
 1809	  6.2420	  0.0808	   1.515	  90.495
 1810	  6.2440	  0.0808	   1.515	  90.545
 1811	  6.2460	  0.0808	   1.516	  90.595
 1812	  6.2480	  0.0812	   1.517	  90.645
 1813	  6.2520	  0.0812	   1.517	  90.695
 1814	  6.2540	  0.0812	   1.519	  90.745
 1815	  6.2560	  0.0812	   1.520	  90.795
 1816	  6.2580	  0.0812	   1.520	  90.845
 1817	  6.2600	  0.0812	   1.521	  90.895
 1818	  6.2640	  0.0816	   1.522	  90.945
 1819	  6.2660	  0.0812	   1.522	  90.995
 1820	  6.2680	  0.0812	   1.524	  91.045
 1821	  6.2700	  0.0812	   1.525	  91.095
 1822	  6.2740	  0.0816	   1.525	  91.145
 1823	  6.2760	  0.0816	   1.526	  91.195
 1824	  6.2780	  0.0816	   1.527	  91.245
 1825	  6.2800	  0.0812	   1.527	  91.295
 1826	  6.2820	  0.0816	   1.529	  91.345
 1827	  6.2860	  0.0816	   1.530	  91.395
 1828	  6.2880	  0.0816	   1.530	  91.445
 1829	  6.2900	  0.0816	   1.531	  91.495
 1830	  6.2920	  0.0816	   1.532	  91.545
 1831	  6.2960	  0.0816	   1.532	  91.595
 1832	  6.2980	  0.0816	   1.534	  91.645
 1833	  6.3000	  0.0816	   1.535	  91.695
 1834	  6.3020	  0.0816	   1.535	  91.745
 1835	  6.3060	  0.0816	   1.536	  91.795
 1836	  6.3080	  0.0816	   1.538	  91.845
 1837	  6.3100	  0.0820	   1.538	  91.895
 1838	  6.3140	  0.0820	   1.539	  91.945
 1839	  6.3160	  0.0820	   1.540	  91.995
 1840	  6.3180	  0.0820	   1.540	  92.045
 1841	  6.3220	  0.0820	   1.541	  92.095
 1842	  6.3240	  0.0820	   1.543	  92.145
 1843	  6.3260	  0.0820	   1.543	  92.195
 1844	  6.3280	  0.0820	   1.544	  92.245
 1845	  6.3300	  0.0820	   1.545	  92.295
 1846	  6.3340	  0.0820	   1.545	  92.345
 1847	  6.3360	  0.0820	   1.546	  92.395
 1848	  6.3380	  0.0820	   1.548	  92.445
 1849	  6.3400	  0.0820	   1.548	  92.495
 1850	  6.3420	  0.0820	   1.549	  92.545
 1851	  6.3440	  0.0824	   1.550	  92.595
 1852	  6.3480	  0.0824	   1.550	  92.645
 1853	  6.3500	  0.0824	   1.551	  92.695
 1854	  6.3520	  0.0824	   1.553	  92.745
 1855	  6.3560	  0.0824	   1.553	  92.795
 1856	  6.3580	  0.0824	   1.554	  92.845
 1857	  6.3600	  0.0824	   1.555	  92.895
 1858	  6.3640	  0.0824	   1.555	  92.945
 1859	  6.3640	  0.0824	   1.556	  92.995
 1860	  6.3680	  0.0824	   1.558	  93.045
 1861	  6.3700	  0.0828	   1.558	  93.095
 1862	  6.3720	  0.0824	   1.559	  93.145
 1863	  6.3760	  0.0824	   1.560	  93.195
 1864	  6.3780	  0.0828	   1.560	  93.245
 1865	  6.3800	  0.0828	   1.561	  93.295
 1866	  6.3820	  0.0828	   1.562	  93.345
 1867	  6.3840	  0.0828	   1.562	  93.395
 1868	  6.3860	  0.0828	   1.564	  93.445
 1869	  6.3880	  0.0828	   1.565	  93.495
 1870	  6.3920	  0.0828	   1.565	  93.545
 1871	  6.3940	  0.0828	   1.566	  93.595
 1872	  6.3960	  0.0828	   1.567	  93.645
 1873	  6.4000	  0.0832	   1.567	  93.695
 1874	  6.4020	  0.0828	   1.569	  93.745
 1875	  6.4040	  0.0832	   1.570	  93.795
 1876	  6.4060	  0.0828	   1.570	  93.845
 1877	  6.4080	  0.0832	   1.571	  93.895
 1878	  6.4120	  0.0832	   1.572	  93.945
 1879	  6.4140	  0.0832	   1.572	  93.995
 1880	  6.4160	  0.0832	   1.574	  94.045
 1881	  6.4200	  0.0832	   1.575	  94.095
 1882	  6.4220	  0.0832	   1.575	  94.145
 1883	  6.4240	  0.0832	   1.576	  94.195
 1884	  6.4260	  0.0836	   1.577	  94.245
 1885	  6.4300	  0.0832	   1.577	  94.295
 1886	  6.4320	  0.0836	   1.579	  94.345
 1887	  6.4340	  0.0836	   1.580	  94.395
 1888	  6.4360	  0.0836	   1.580	  94.445
 1889	  6.4380	  0.0836	   1.581	  94.495
 1890	  6.4400	  0.0836	   1.582	  94.545
 1891	  6.4440	  0.0836	   1.582	  94.595
 1892	  6.4460	  0.0836	   1.584	  94.645
 1893	  6.4480	  0.0836	   1.585	  94.695
 1894	  6.4520	  0.0836	   1.585	  94.745
 1895	  6.4540	  0.0836	   1.586	  94.795
 1896	  6.4560	  0.0836	   1.587	  94.845
 1897	  6.4580	  0.0840	   1.587	  94.895
 1898	  6.4620	  0.0840	   1.589	  94.945
 1899	  6.4620	  0.0840	   1.590	  94.995
 1900	  6.4660	  0.0840	   1.590	  95.045
 1901	  6.4680	  0.0840	   1.591	  95.095
 1902	  6.4700	  0.0840	   1.592	  95.145
 1903	  6.4740	  0.0840	   1.592	  95.195
 1904	  6.4760	  0.0840	   1.594	  95.245
 1905	  6.4780	  0.0840	   1.595	  95.295
 1906	  6.4820	  0.0840	   1.595	  95.345
 1907	  6.4840	  0.0840	   1.596	  95.395
 1908	  6.4860	  0.0840	   1.597	  95.445
 1909	  6.4880	  0.0840	   1.597	  95.495
 1910	  6.4900	  0.0840	   1.599	  95.545
 1911	  6.4940	  0.0844	   1.600	  95.595
 1912	  6.4960	  0.0844	   1.600	  95.645
 1913	  6.4980	  0.0844	   1.601	  95.695
 1914	  6.5020	  0.0844	   1.602	  95.745
 1915	  6.5040	  0.0844	   1.602	  95.795
 1916	  6.5060	  0.0844	   1.604	  95.845
 1917	  6.5080	  0.0844	   1.605	  95.895
 1918	  6.5100	  0.0844	   1.605	  95.945
 1919	  6.5140	  0.0844	   1.606	  95.995
 1920	  6.5140	  0.0844	   1.607	  96.045
 1921	  6.5180	  0.0844	   1.607	  96.095
 1922	  6.5200	  0.0844	   1.609	  96.145
 1923	  6.5240	  0.0848	   1.610	  96.195
 1924	  6.5240	  0.0848	   1.610	  96.245
 1925	  6.5280	  0.0848	   1.611	  96.295
 1926	  6.5300	  0.0848	   1.612	  96.345
 1927	  6.5340	  0.0848	   1.612	  96.395
 1928	  6.5360	  0.0848	   1.614	  96.445
 1929	  6.5380	  0.0848	   1.614	  96.495
 1930	  6.5400	  0.0848	   1.615	  96.545
 1931	  6.5420	  0.0848	   1.616	  96.595
 1932	  6.5460	  0.0848	   1.616	  96.645
 1933	  6.5480	  0.0848	   1.617	  96.695
 1934	  6.5500	  0.0848	   1.619	  96.745
 1935	  6.5520	  0.0848	   1.619	  96.795
 1936	  6.5560	  0.0848	   1.620	  96.845
 1937	  6.5580	  0.0852	   1.621	  96.895
 1938	  6.5600	  0.0852	   1.621	  96.945
 1939	  6.5600	  0.0852	   1.622	  96.995
 1940	  6.5640	  0.0852	   1.624	  97.045
 1941	  6.5660	  0.0852	   1.624	  97.095
 1942	  6.5700	  0.0852	   1.625	  97.145
 1943	  6.5720	  0.0852	   1.626	  97.195
 1944	  6.5740	  0.0852	   1.626	  97.245
 1945	  6.5760	  0.0852	   1.627	  97.295
 1946	  6.5780	  0.0852	   1.629	  97.345
 1947	  6.5800	  0.0852	   1.629	  97.395
 1948	  6.5820	  0.0852	   1.630	  97.445
 1949	  6.5860	  0.0856	   1.631	  97.495
 1950	  6.5880	  0.0852	   1.631	  97.545
 1951	  6.5900	  0.0856	   1.632	  97.595
 1952	  6.5920	  0.0856	   1.632	  97.645
 1953	  6.5940	  0.0856	   1.634	  97.695
 1954	  6.5960	  0.0856	   1.635	  97.745
 1955	  6.6000	  0.0856	   1.635	  97.795
 1956	  6.6020	  0.0856	   1.636	  97.845
 1957	  6.6060	  0.0856	   1.637	  97.895
 1958	  6.6080	  0.0856	   1.637	  97.945
 1959	  6.6100	  0.0856	   1.639	  97.995
 1960	  6.6120	  0.0856	   1.640	  98.045
 1961	  6.6160	  0.0856	   1.640	  98.095
 1962	  6.6180	  0.0856	   1.641	  98.145
 1963	  6.6200	  0.0860	   1.642	  98.195
 1964	  6.6220	  0.0860	   1.642	  98.245
 1965	  6.6260	  0.0860	   1.644	  98.295
 1966	  6.6280	  0.0860	   1.645	  98.345
 1967	  6.6320	  0.0860	   1.645	  98.395
 1968	  6.6340	  0.0860	   1.646	  98.445
 1969	  6.6360	  0.0860	   1.647	  98.495
 1970	  6.6380	  0.0860	   1.647	  98.545
 1971	  6.6420	  0.0860	   1.649	  98.595
 1972	  6.6440	  0.0860	   1.650	  98.645
 1973	  6.6460	  0.0860	   1.650	  98.695
 1974	  6.6480	  0.0860	   1.651	  98.745
 1975	  6.6520	  0.0860	   1.652	  98.795
 1976	  6.6540	  0.0860	   1.652	  98.845
 1977	  6.6560	  0.0860	   1.654	  98.895
 1978	  6.6580	  0.0860	   1.655	  98.945
 1979	  6.6600	  0.0864	   1.655	  98.995
 1980	  6.6640	  0.0864	   1.656	  99.045
 1981	  6.6640	  0.0864	   1.657	  99.095
 1982	  6.6680	  0.0864	   1.657	  99.145
 1983	  6.6700	  0.0864	   1.659	  99.195
 1984	  6.6720	  0.0868	   1.660	  99.245
 1985	  6.6760	  0.0868	   1.660	  99.295
 1986	  6.6780	  0.0864	   1.661	  99.345
 1987	  6.6800	  0.0868	   1.662	  99.395
 1988	  6.6820	  0.0868	   1.662	  99.445
 1989	  6.6840	  0.0868	   1.664	  99.495
 1990	  6.6860	  0.0868	   1.665	  99.545
 1991	  6.6880	  0.0868	   1.665	  99.595
 1992	  6.6900	  0.0868	   1.666	  99.645
 1993	  6.6940	  0.0868	   1.668	  99.695
 1994	  6.6960	  0.0868	   1.668	  99.745
 1995	  6.7000	  0.0868	   1.669	  99.795
 1996	  6.7020	  0.0868	   1.670	  99.845
 1997	  6.7060	  0.0872	   1.670	  99.895
 1998	  6.7080	  0.0872	   1.671	  99.945
 1999	  6.7100	  0.0868	   1.673	  99.995
 2000	  6.7120	  0.0868	   1.673	 100.045
 2001	  6.7160	  0.0868	   1.674	 100.095
 2002	  6.7180	  0.0872	   1.674	 100.145
 2003	  6.7200	  0.0872	   1.675	 100.195
 2004	  6.7220	  0.0872	   1.676	 100.245
 2005	  6.7260	  0.0872	   1.678	 100.295
 2006	  6.7280	  0.0872	   1.678	 100.345
 2007	  6.7300	  0.0872	   1.679	 100.395
 2008	  6.7320	  0.0872	   1.680	 100.445
 2009	  6.7340	  0.0872	   1.680	 100.495
 2010	  6.7380	  0.0872	   1.681	 100.545
 2011	  6.7380	  0.0872	   1.683	 100.595
 2012	  6.7420	  0.0872	   1.683	 100.645
 2013	  6.7460	  0.0876	   1.684	 100.695
 2014	  6.7480	  0.0872	   1.685	 100.745
