0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	6462
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 3540	  0.3832	 34.6775	  34.677	 177.045
 3541	  0.3832	 34.6862	  34.686	 177.095
 3542	  0.3828	 34.6937	  34.694	 177.145
 3543	  0.3824	 34.7025	  34.702	 177.195
 3544	  0.3832	 34.7113	  34.711	 177.245
 3545	  0.3832	 34.7188	  34.719	 177.295
 3546	  0.3832	 34.7275	  34.728	 177.345
 3547	  0.3832	 34.7350	  34.735	 177.395
 3548	  0.3832	 34.7437	  34.744	 177.445
 3549	  0.3828	 34.7525	  34.752	 177.495
 3550	  0.3832	 34.7612	  34.761	 177.545
 3551	  0.3832	 34.7687	  34.769	 177.595
 3552	  0.3836	 34.7775	  34.778	 177.645
 3553	  0.3836	 34.7863	  34.786	 177.695
 3554	  0.3836	 34.7938	  34.794	 177.745
 3555	  0.3840	 34.8025	  34.802	 177.795
 3556	  0.3832	 34.8112	  34.811	 177.845
 3557	  0.3836	 34.8200	  34.820	 177.895
 3558	  0.3832	 34.8275	  34.827	 177.945
 3559	  0.3832	 34.8363	  34.836	 177.995
 3560	  0.3836	 34.8450	  34.845	 178.045
 3561	  0.3840	 34.8537	  34.854	 178.095
 3562	  0.3840	 34.8612	  34.861	 178.145
 3563	  0.3836	 34.8700	  34.870	 178.195
 3564	  0.3844	 34.8787	  34.879	 178.245
 3565	  0.3836	 34.8862	  34.886	 178.295
 3566	  0.3840	 34.8950	  34.895	 178.345
 3567	  0.3840	 34.9037	  34.904	 178.395
 3568	  0.3848	 34.9113	  34.911	 178.445
 3569	  0.3848	 34.9200	  34.920	 178.495
 3570	  0.3844	 34.9275	  34.927	 178.545
 3571	  0.3844	 34.9362	  34.936	 178.595
 3572	  0.3848	 34.9450	  34.945	 178.645
 3573	  0.3848	 34.9538	  34.954	 178.695
 3574	  0.3852	 34.9613	  34.961	 178.745
 3575	  0.3848	 34.9700	  34.970	 178.795
 3576	  0.3856	 34.9787	  34.979	 178.845
 3577	  0.3856	 34.9862	  34.986	 178.895
 3578	  0.3856	 34.9950	  34.995	 178.945
 3579	  0.3852	 35.0037	  35.004	 178.995
 3580	  0.3856	 35.0112	  35.011	 179.045
 3581	  0.3852	 35.0200	  35.020	 179.095
 3582	  0.3860	 35.0287	  35.029	 179.145
 3583	  0.3868	 35.0363	  35.036	 179.195
 3584	  0.3864	 35.0425	  35.042	 179.245
 3585	  0.3864	 35.0513	  35.051	 179.295
 3586	  0.3860	 35.0588	  35.059	 179.345
 3587	  0.3860	 35.0675	  35.068	 179.395
 3588	  0.3856	 35.0762	  35.076	 179.445
 3589	  0.3860	 35.0850	  35.085	 179.495
 3590	  0.3856	 35.0925	  35.092	 179.545
 3591	  0.3860	 35.1012	  35.101	 179.595
 3592	  0.3860	 35.1100	  35.110	 179.645
 3593	  0.3856	 35.1175	  35.118	 179.695
 3594	  0.3864	 35.1262	  35.126	 179.745
 3595	  0.3856	 35.1350	  35.135	 179.795
 3596	  0.3852	 35.1437	  35.144	 179.845
 3597	  0.3856	 35.1512	  35.151	 179.895
 3598	  0.3856	 35.1600	  35.160	 179.945
 3599	  0.3860	 35.1688	  35.169	 179.995
 3600	  0.3852	 35.1763	  35.176	 180.045
 3601	  0.3852	 35.1850	  35.185	 180.095
 3602	  0.3860	 35.1925	  35.193	 180.145
 3603	  0.3860	 35.2012	  35.201	 180.195
 3604	  0.3856	 35.2100	  35.210	 180.245
 3605	  0.3856	 35.2188	  35.219	 180.295
 3606	  0.3860	 35.2262	  35.226	 180.345
 3607	  0.3860	 35.2350	  35.235	 180.395
 3608	  0.3864	 35.2437	  35.244	 180.445
 3609	  0.3864	 35.2512	  35.251	 180.495
 3610	  0.3864	 35.2600	  35.260	 180.545
 3611	  0.3864	 35.2687	  35.269	 180.595
 3612	  0.3860	 35.2762	  35.276	 180.645
 3613	  0.3864	 35.2850	  35.285	 180.695
 3614	  0.3864	 35.2938	  35.294	 180.745
 3615	  0.3864	 35.3013	  35.301	 180.795
 3616	  0.3864	 35.3100	  35.310	 180.845
 3617	  0.3864	 35.3187	  35.319	 180.895
 3618	  0.3864	 35.3275	  35.327	 180.945
 3619	  0.3868	 35.3350	  35.335	 180.995
 3620	  0.3868	 35.3438	  35.344	 181.045
 3621	  0.3864	 35.3525	  35.353	 181.095
 3622	  0.3868	 35.3600	  35.360	 181.145
 3623	  0.3868	 35.3687	  35.369	 181.195
 3624	  0.3868	 35.3775	  35.377	 181.245
 3625	  0.3872	 35.3862	  35.386	 181.295
 3626	  0.3872	 35.3937	  35.394	 181.345
 3627	  0.3876	 35.4025	  35.403	 181.395
 3628	  0.3868	 35.4113	  35.411	 181.445
 3629	  0.3872	 35.4188	  35.419	 181.495
 3630	  0.3872	 35.4275	  35.427	 181.545
 3631	  0.3868	 35.4350	  35.435	 181.595
 3632	  0.3876	 35.4437	  35.444	 181.645
 3633	  0.3872	 35.4525	  35.452	 181.695
 3634	  0.3876	 35.4613	  35.461	 181.745
 3635	  0.3872	 35.4688	  35.469	 181.795
 3636	  0.3864	 35.4775	  35.478	 181.845
 3637	  0.3868	 35.4862	  35.486	 181.895
 3638	  0.3872	 35.4937	  35.494	 181.945
 3639	  0.3868	 35.5025	  35.502	 181.995
 3640	  0.3868	 35.5112	  35.511	 182.045
 3641	  0.3868	 35.5200	  35.520	 182.095
 3642	  0.3876	 35.5275	  35.528	 182.145
 3643	  0.3876	 35.5363	  35.536	 182.195
 3644	  0.3872	 35.5450	  35.545	 182.245
 3645	  0.3872	 35.5525	  35.552	 182.295
 3646	  0.3868	 35.5612	  35.561	 182.345
 3647	  0.3872	 35.5700	  35.570	 182.395
 3648	  0.3876	 35.5775	  35.577	 182.445
 3649	  0.3876	 35.5863	  35.586	 182.495
 3650	  0.3880	 35.5950	  35.595	 182.545
 3651	  0.3880	 35.6037	  35.604	 182.595
 3652	  0.3884	 35.6112	  35.611	 182.645
 3653	  0.3880	 35.6200	  35.620	 182.695
 3654	  0.3868	 35.6287	  35.629	 182.745
 3655	  0.3872	 35.6362	  35.636	 182.795
 3656	  0.3880	 35.6450	  35.645	 182.845
 3657	  0.3876	 35.6537	  35.654	 182.895
 3658	  0.3876	 35.6613	  35.661	 182.945
 3659	  0.3880	 35.6700	  35.670	 182.995
 3660	  0.3880	 35.6787	  35.679	 183.045
 3661	  0.3884	 35.6875	  35.688	 183.095
 3662	  0.3880	 35.6950	  35.695	 183.145
 3663	  0.3876	 35.7038	  35.704	 183.195
 3664	  0.3880	 35.7125	  35.712	 183.245
 3665	  0.3884	 35.7200	  35.720	 183.295
 3666	  0.3884	 35.7287	  35.729	 183.345
 3667	  0.3888	 35.7375	  35.737	 183.395
 3668	  0.3888	 35.7450	  35.745	 183.445
 3669	  0.3888	 35.7537	  35.754	 183.495
 3670	  0.3884	 35.7625	  35.763	 183.545
 3671	  0.3888	 35.7712	  35.771	 183.595
 3672	  0.3892	 35.7787	  35.779	 183.645
 3673	  0.3888	 35.7875	  35.787	 183.695
 3674	  0.3888	 35.7962	  35.796	 183.745
 3675	  0.3888	 35.8037	  35.804	 183.795
 3676	  0.3888	 35.8125	  35.812	 183.845
 3677	  0.3892	 35.8213	  35.821	 183.895
 3678	  0.3892	 35.8300	  35.830	 183.945
 3679	  0.3892	 35.8375	  35.837	 183.995
 3680	  0.3892	 35.8462	  35.846	 184.045
 3681	  0.3896	 35.8550	  35.855	 184.095
 3682	  0.3884	 35.8625	  35.862	 184.145
 3683	  0.3888	 35.8713	  35.871	 184.195
 3684	  0.3888	 35.8800	  35.880	 184.245
 3685	  0.3888	 35.8875	  35.888	 184.295
 3686	  0.3892	 35.8962	  35.896	 184.345
 3687	  0.3892	 35.9050	  35.905	 184.395
 3688	  0.3888	 35.9137	  35.914	 184.445
 3689	  0.3888	 35.9225	  35.923	 184.495
 3690	  0.3892	 35.9300	  35.930	 184.545
 3691	  0.3896	 35.9387	  35.939	 184.595
 3692	  0.3896	 35.9475	  35.947	 184.645
 3693	  0.3896	 35.9550	  35.955	 184.695
 3694	  0.3892	 35.9637	  35.964	 184.745
 3695	  0.3892	 35.9725	  35.972	 184.795
 3696	  0.3896	 35.9813	  35.981	 184.845
 3697	  0.3896	 35.9888	  35.989	 184.895
 3698	  0.3896	 35.9975	  35.997	 184.945
 3699	  0.3896	 36.0050	  36.005	 184.995
 3700	  0.3896	 36.0137	  36.014	 185.045
 3701	  0.3896	 36.0225	  36.022	 185.095
 3702	  0.3900	 36.0300	  36.030	 185.145
 3703	  0.3896	 36.0387	  36.039	 185.195
 3704	  0.3900	 36.0475	  36.048	 185.245
 3705	  0.3904	 36.0562	  36.056	 185.295
 3706	  0.3900	 36.0637	  36.064	 185.345
 3707	  0.3900	 36.0725	  36.072	 185.395
 3708	  0.3904	 36.0812	  36.081	 185.445
 3709	  0.3904	 36.0900	  36.090	 185.495
 3710	  0.3904	 36.0975	  36.097	 185.545
 3711	  0.3908	 36.1063	  36.106	 185.595
 3712	  0.3904	 36.1150	  36.115	 185.645
 3713	  0.3908	 36.1225	  36.122	 185.695
 3714	  0.3912	 36.1312	  36.131	 185.745
 3715	  0.3916	 36.1400	  36.140	 185.795
 3716	  0.3912	 36.1475	  36.147	 185.845
 3717	  0.3912	 36.1562	  36.156	 185.895
 3718	  0.3916	 36.1650	  36.165	 185.945
 3719	  0.3912	 36.1737	  36.174	 185.995
 3720	  0.3912	 36.1812	  36.181	 186.045
 3721	  0.3912	 36.1900	  36.190	 186.095
 3722	  0.3920	 36.1987	  36.199	 186.145
 3723	  0.3916	 36.2075	  36.208	 186.195
 3724	  0.3916	 36.2150	  36.215	 186.245
 3725	  0.3912	 36.2238	  36.224	 186.295
 3726	  0.3908	 36.2325	  36.232	 186.345
 3727	  0.3912	 36.2400	  36.240	 186.395
 3728	  0.3908	 36.2487	  36.249	 186.445
 3729	  0.3916	 36.2575	  36.257	 186.495
 3730	  0.3912	 36.2650	  36.265	 186.545
 3731	  0.3908	 36.2738	  36.274	 186.595
 3732	  0.3916	 36.2812	  36.281	 186.645
 3733	  0.3916	 36.2900	  36.290	 186.695
 3734	  0.3916	 36.2987	  36.299	 186.745
 3735	  0.3916	 36.3075	  36.307	 186.795
 3736	  0.3916	 36.3150	  36.315	 186.845
 3737	  0.3912	 36.3237	  36.324	 186.895
 3738	  0.3904	 36.3325	  36.333	 186.945
 3739	  0.3912	 36.3412	  36.341	 186.995
 3740	  0.3908	 36.3488	  36.349	 187.045
 3741	  0.3904	 36.3575	  36.357	 187.095
 3742	  0.3908	 36.3662	  36.366	 187.145
 3743	  0.3908	 36.3737	  36.374	 187.195
 3744	  0.3908	 36.3825	  36.382	 187.245
 3745	  0.3904	 36.3913	  36.391	 187.295
 3746	  0.3912	 36.4000	  36.400	 187.345
 3747	  0.3908	 36.4075	  36.407	 187.395
 3748	  0.3904	 36.4162	  36.416	 187.445
 3749	  0.3908	 36.4250	  36.425	 187.495
 3750	  0.3912	 36.4325	  36.432	 187.545
 3751	  0.3916	 36.4412	  36.441	 187.595
 3752	  0.3908	 36.4500	  36.450	 187.645
 3753	  0.3916	 36.4575	  36.458	 187.695
 3754	  0.3912	 36.4662	  36.466	 187.745
 3755	  0.3908	 36.4750	  36.475	 187.795
 3756	  0.3912	 36.4825	  36.482	 187.845
 3757	  0.3912	 36.4912	  36.491	 187.895
 3758	  0.3916	 36.5000	  36.500	 187.945
 3759	  0.3916	 36.5088	  36.509	 187.995
 3760	  0.3916	 36.5163	  36.516	 188.045
 3761	  0.3924	 36.5250	  36.525	 188.095
 3762	  0.3920	 36.5337	  36.534	 188.145
 3763	  0.3916	 36.5412	  36.541	 188.195
 3764	  0.3916	 36.5500	  36.550	 188.245
 3765	  0.3920	 36.5588	  36.559	 188.295
 3766	  0.3928	 36.5662	  36.566	 188.345
 3767	  0.3924	 36.5750	  36.575	 188.395
 3768	  0.3928	 36.5825	  36.583	 188.445
 3769	  0.3924	 36.5912	  36.591	 188.495
 3770	  0.3924	 36.6000	  36.600	 188.545
 3771	  0.3924	 36.6087	  36.609	 188.595
 3772	  0.3924	 36.6162	  36.616	 188.645
 3773	  0.3924	 36.6250	  36.625	 188.695
 3774	  0.3924	 36.6338	  36.634	 188.745
 3775	  0.3928	 36.6425	  36.642	 188.795
 3776	  0.3932	 36.6500	  36.650	 188.845
 3777	  0.3928	 36.6587	  36.659	 188.895
 3778	  0.3928	 36.6675	  36.667	 188.945
 3779	  0.3920	 36.6750	  36.675	 188.995
 3780	  0.3924	 36.6838	  36.684	 189.045
 3781	  0.3924	 36.6925	  36.693	 189.095
 3782	  0.3924	 36.7000	  36.700	 189.145
 3783	  0.3924	 36.7087	  36.709	 189.195
 3784	  0.3924	 36.7175	  36.717	 189.245
 3785	  0.3924	 36.7250	  36.725	 189.295
 3786	  0.3928	 36.7337	  36.734	 189.345
 3787	  0.3928	 36.7425	  36.743	 189.395
 3788	  0.3928	 36.7500	  36.750	 189.445
 3789	  0.3936	 36.7588	  36.759	 189.495
 3790	  0.3936	 36.7675	  36.767	 189.545
 3791	  0.3936	 36.7762	  36.776	 189.595
 3792	  0.3932	 36.7837	  36.784	 189.645
 3793	  0.3932	 36.7925	  36.792	 189.695
 3794	  0.3936	 36.8013	  36.801	 189.745
 3795	  0.3936	 36.8088	  36.809	 189.795
 3796	  0.3936	 36.8175	  36.818	 189.845
 3797	  0.3936	 36.8250	  36.825	 189.895
 3798	  0.3932	 36.8337	  36.834	 189.945
 3799	  0.3936	 36.8425	  36.842	 189.995
 3800	  0.3944	 36.8512	  36.851	 190.045
 3801	  0.3948	 36.8587	  36.859	 190.095
 3802	  0.3940	 36.8675	  36.868	 190.145
 3803	  0.3940	 36.8750	  36.875	 190.195
 3804	  0.3940	 36.8838	  36.884	 190.245
 3805	  0.3936	 36.8925	  36.892	 190.295
 3806	  0.3940	 36.9012	  36.901	 190.345
 3807	  0.3944	 36.9087	  36.909	 190.395
 3808	  0.3940	 36.9175	  36.917	 190.445
 3809	  0.3948	 36.9263	  36.926	 190.495
 3810	  0.3944	 36.9350	  36.935	 190.545
 3811	  0.3952	 36.9425	  36.943	 190.595
 3812	  0.3948	 36.9512	  36.951	 190.645
 3813	  0.3948	 36.9600	  36.960	 190.695
 3814	  0.3944	 36.9675	  36.967	 190.745
 3815	  0.3944	 36.9762	  36.976	 190.795
 3816	  0.3948	 36.9850	  36.985	 190.845
 3817	  0.3944	 36.9925	  36.993	 190.895
 3818	  0.3952	 37.0012	  37.001	 190.945
 3819	  0.3944	 37.0100	  37.010	 190.995
 3820	  0.3944	 37.0175	  37.017	 191.045
 3821	  0.3948	 37.0262	  37.026	 191.095
 3822	  0.3940	 37.0350	  37.035	 191.145
 3823	  0.3940	 37.0425	  37.042	 191.195
 3824	  0.3940	 37.0513	  37.051	 191.245
 3825	  0.3948	 37.0600	  37.060	 191.295
 3826	  0.3952	 37.0675	  37.068	 191.345
 3827	  0.3956	 37.0762	  37.076	 191.395
 3828	  0.3952	 37.0850	  37.085	 191.445
 3829	  0.3944	 37.0925	  37.092	 191.495
 3830	  0.3948	 37.1012	  37.101	 191.545
 3831	  0.3948	 37.1100	  37.110	 191.595
 3832	  0.3952	 37.1175	  37.118	 191.645
 3833	  0.3952	 37.1262	  37.126	 191.695
 3834	  0.3952	 37.1350	  37.135	 191.745
 3835	  0.3948	 37.1425	  37.142	 191.795
 3836	  0.3948	 37.1512	  37.151	 191.845
 3837	  0.3948	 37.1600	  37.160	 191.895
 3838	  0.3952	 37.1688	  37.169	 191.945
 3839	  0.3948	 37.1763	  37.176	 191.995
 3840	  0.3948	 37.1850	  37.185	 192.045
 3841	  0.3952	 37.1937	  37.194	 192.095
 3842	  0.3956	 37.2012	  37.201	 192.145
 3843	  0.3952	 37.2100	  37.210	 192.195
 3844	  0.3952	 37.2188	  37.219	 192.245
 3845	  0.3952	 37.2262	  37.226	 192.295
 3846	  0.3944	 37.2350	  37.235	 192.345
 3847	  0.3948	 37.2437	  37.244	 192.395
 3848	  0.3952	 37.2512	  37.251	 192.445
 3849	  0.3952	 37.2600	  37.260	 192.495
 3850	  0.3952	 37.2687	  37.269	 192.545
 3851	  0.3948	 37.2762	  37.276	 192.595
 3852	  0.3956	 37.2850	  37.285	 192.645
 3853	  0.3956	 37.2925	  37.292	 192.695
 3854	  0.3952	 37.3013	  37.301	 192.745
 3855	  0.3960	 37.3100	  37.310	 192.795
 3856	  0.3956	 37.3175	  37.318	 192.845
 3857	  0.3948	 37.3262	  37.326	 192.895
 3858	  0.3948	 37.3350	  37.335	 192.945
 3859	  0.3944	 37.3438	  37.344	 192.995
 3860	  0.3948	 37.3512	  37.351	 193.045
 3861	  0.3956	 37.3600	  37.360	 193.095
 3862	  0.3952	 37.3687	  37.369	 193.145
 3863	  0.3952	 37.3762	  37.376	 193.195
 3864	  0.3948	 37.3850	  37.385	 193.245
 3865	  0.3952	 37.3937	  37.394	 193.295
 3866	  0.3952	 37.4012	  37.401	 193.345
 3867	  0.3948	 37.4100	  37.410	 193.395
 3868	  0.3956	 37.4175	  37.417	 193.445
 3869	  0.3956	 37.4263	  37.426	 193.495
 3870	  0.3952	 37.4350	  37.435	 193.545
 3871	  0.3960	 37.4437	  37.444	 193.595
 3872	  0.3960	 37.4512	  37.451	 193.645
 3873	  0.3964	 37.4600	  37.460	 193.695
 3874	  0.3964	 37.4688	  37.469	 193.745
 3875	  0.3960	 37.4775	  37.478	 193.795
 3876	  0.3964	 37.4850	  37.485	 193.845
 3877	  0.3960	 37.4937	  37.494	 193.895
 3878	  0.3960	 37.5025	  37.502	 193.945
 3879	  0.3964	 37.5100	  37.510	 193.995
 3880	  0.3964	 37.5187	  37.519	 194.045
 3881	  0.3964	 37.5262	  37.526	 194.095
 3882	  0.3968	 37.5350	  37.535	 194.145
 3883	  0.3964	 37.5438	  37.544	 194.195
 3884	  0.3968	 37.5513	  37.551	 194.245
 3885	  0.3968	 37.5600	  37.560	 194.295
 3886	  0.3960	 37.5687	  37.569	 194.345
 3887	  0.3952	 37.5775	  37.577	 194.395
 3888	  0.3956	 37.5850	  37.585	 194.445
 3889	  0.3956	 37.5938	  37.594	 194.495
 3890	  0.3960	 37.6025	  37.603	 194.545
 3891	  0.3960	 37.6112	  37.611	 194.595
 3892	  0.3960	 37.6187	  37.619	 194.645
 3893	  0.3968	 37.6275	  37.627	 194.695
 3894	  0.3964	 37.6350	  37.635	 194.745
 3895	  0.3964	 37.6437	  37.644	 194.795
 3896	  0.3968	 37.6525	  37.653	 194.845
 3897	  0.3968	 37.6600	  37.660	 194.895
 3898	  0.3968	 37.6688	  37.669	 194.945
 3899	  0.3972	 37.6775	  37.677	 194.995
 3900	  0.3972	 37.6850	  37.685	 195.045
 3901	  0.3964	 37.6937	  37.694	 195.095
 3902	  0.3972	 37.7025	  37.702	 195.145
 3903	  0.3964	 37.7113	  37.711	 195.195
 3904	  0.3968	 37.7188	  37.719	 195.245
 3905	  0.3968	 37.7275	  37.728	 195.295
 3906	  0.3968	 37.7362	  37.736	 195.345
 3907	  0.3972	 37.7450	  37.745	 195.395
 3908	  0.3972	 37.7525	  37.752	 195.445
 3909	  0.3976	 37.7612	  37.761	 195.495
 3910	  0.3968	 37.7700	  37.770	 195.545
 3911	  0.3964	 37.7775	  37.778	 195.595
 3912	  0.3968	 37.7862	  37.786	 195.645
 3913	  0.3964	 37.7938	  37.794	 195.695
 3914	  0.3976	 37.8025	  37.802	 195.745
 3915	  0.3976	 37.8112	  37.811	 195.795
 3916	  0.3972	 37.8200	  37.820	 195.845
 3917	  0.3968	 37.8275	  37.827	 195.895
 3918	  0.3972	 37.8363	  37.836	 195.945
 3919	  0.3972	 37.8450	  37.845	 195.995
 3920	  0.3968	 37.8525	  37.853	 196.045
 3921	  0.3964	 37.8612	  37.861	 196.095
 3922	  0.3968	 37.8700	  37.870	 196.145
 3923	  0.3972	 37.8787	  37.879	 196.195
 3924	  0.3972	 37.8862	  37.886	 196.245
 3925	  0.3976	 37.8950	  37.895	 196.295
 3926	  0.3972	 37.9037	  37.904	 196.345
 3927	  0.3972	 37.9112	  37.911	 196.395
 3928	  0.3976	 37.9200	  37.920	 196.445
 3929	  0.3972	 37.9287	  37.929	 196.495
 3930	  0.3976	 37.9362	  37.936	 196.545
 3931	  0.3976	 37.9450	  37.945	 196.595
 3932	  0.3976	 37.9538	  37.954	 196.645
 3933	  0.3980	 37.9613	  37.961	 196.695
 3934	  0.3980	 37.9700	  37.970	 196.745
 3935	  0.3980	 37.9787	  37.979	 196.795
 3936	  0.3980	 37.9875	  37.987	 196.845
 3937	  0.3976	 37.9937	  37.994	 196.895
 3938	  0.3976	 38.0025	  38.002	 196.945
 3939	  0.3972	 38.0112	  38.011	 196.995
 3940	  0.3976	 38.0200	  38.020	 197.045
 3941	  0.3980	 38.0275	  38.028	 197.095
 3942	  0.3976	 38.0362	  38.036	 197.145
 3943	  0.3980	 38.0450	  38.045	 197.195
 3944	  0.3976	 38.0525	  38.052	 197.245
 3945	  0.3988	 38.0612	  38.061	 197.295
 3946	  0.3980	 38.0700	  38.070	 197.345
 3947	  0.3980	 38.0775	  38.077	 197.395
 3948	  0.3980	 38.0863	  38.086	 197.445
 3949	  0.3984	 38.0950	  38.095	 197.495
 3950	  0.3988	 38.1025	  38.103	 197.545
 3951	  0.3988	 38.1112	  38.111	 197.595
 3952	  0.3988	 38.1187	  38.119	 197.645
 3953	  0.3992	 38.1275	  38.127	 197.695
 3954	  0.3988	 38.1362	  38.136	 197.745
 3955	  0.3984	 38.1437	  38.144	 197.795
 3956	  0.3988	 38.1525	  38.153	 197.845
 3957	  0.3988	 38.1612	  38.161	 197.895
 3958	  0.3984	 38.1700	  38.170	 197.945
 3959	  0.3984	 38.1787	  38.179	 197.995
 3960	  0.3984	 38.1862	  38.186	 198.045
 3961	  0.3984	 38.1950	  38.195	 198.095
 3962	  0.3992	 38.2038	  38.204	 198.145
 3963	  0.3988	 38.2113	  38.211	 198.195
 3964	  0.3992	 38.2200	  38.220	 198.245
 3965	  0.3988	 38.2287	  38.229	 198.295
 3966	  0.3992	 38.2362	  38.236	 198.345
 3967	  0.3992	 38.2450	  38.245	 198.395
 3968	  0.3992	 38.2537	  38.254	 198.445
 3969	  0.3988	 38.2612	  38.261	 198.495
 3970	  0.3988	 38.2700	  38.270	 198.545
 3971	  0.3988	 38.2787	  38.279	 198.595
 3972	  0.3996	 38.2862	  38.286	 198.645
 3973	  0.3992	 38.2950	  38.295	 198.695
 3974	  0.3996	 38.3037	  38.304	 198.745
 3975	  0.3992	 38.3125	  38.312	 198.795
 3976	  0.3988	 38.3200	  38.320	 198.845
 3977	  0.3992	 38.3288	  38.329	 198.895
 3978	  0.3988	 38.3363	  38.336	 198.945
 3979	  0.3992	 38.3450	  38.345	 198.995
 3980	  0.3992	 38.3537	  38.354	 199.045
 3981	  0.3992	 38.3612	  38.361	 199.095
 3982	  0.3996	 38.3700	  38.370	 199.145
 3983	  0.3988	 38.3787	  38.379	 199.195
 3984	  0.3996	 38.3862	  38.386	 199.245
 3985	  0.3992	 38.3950	  38.395	 199.295
 3986	  0.4000	 38.4037	  38.404	 199.345
 3987	  0.4004	 38.4112	  38.411	 199.395
 3988	  0.4000	 38.4200	  38.420	 199.445
 3989	  0.3996	 38.4287	  38.429	 199.495
 3990	  0.4004	 38.4362	  38.436	 199.545
 3991	  0.4004	 38.4450	  38.445	 199.595
 3992	  0.4004	 38.4538	  38.454	 199.645
 3993	  0.4008	 38.4613	  38.461	 199.695
 3994	  0.4008	 38.4700	  38.470	 199.745
 3995	  0.4004	 38.4787	  38.479	 199.795
 3996	  0.4004	 38.4862	  38.486	 199.845
 3997	  0.4004	 38.4937	  38.494	 199.895
 3998	  0.4016	 38.5025	  38.502	 199.945
 3999	  0.4012	 38.5100	  38.510	 199.995
 4000	  0.4012	 38.5187	  38.519	 200.045
 4001	  0.4012	 38.5275	  38.528	 200.095
 4002	  0.4012	 38.5350	  38.535	 200.145
 4003	  0.4008	 38.5438	  38.544	 200.195
 4004	  0.4008	 38.5525	  38.552	 200.245
 4005	  0.4004	 38.5600	  38.560	 200.295
 4006	  0.4004	 38.5687	  38.569	 200.345
 4007	  0.4008	 38.5775	  38.577	 200.395
 4008	  0.4004	 38.5850	  38.585	 200.445
 4009	  0.4008	 38.5938	  38.594	 200.495
 4010	  0.4004	 38.6025	  38.603	 200.545
 4011	  0.4012	 38.6100	  38.610	 200.595
 4012	  0.4012	 38.6187	  38.619	 200.645
 4013	  0.4008	 38.6275	  38.627	 200.695
 4014	  0.4004	 38.6350	  38.635	 200.745
 4015	  0.4008	 38.6437	  38.644	 200.795
 4016	  0.4008	 38.6525	  38.653	 200.845
 4017	  0.4008	 38.6600	  38.660	 200.895
 4018	  0.4004	 38.6688	  38.669	 200.945
 4019	  0.4008	 38.6763	  38.676	 200.995
 4020	  0.4008	 38.6850	  38.685	 201.045
 4021	  0.4008	 38.6937	  38.694	 201.095
 4022	  0.4004	 38.7012	  38.701	 201.145
 4023	  0.4004	 38.7100	  38.710	 201.195
 4024	  0.4004	 38.7188	  38.719	 201.245
 4025	  0.4008	 38.7262	  38.726	 201.295
 4026	  0.4004	 38.7350	  38.735	 201.345
 4027	  0.4008	 38.7437	  38.744	 201.395
 4028	  0.4004	 38.7512	  38.751	 201.445
 4029	  0.4008	 38.7600	  38.760	 201.495
 4030	  0.4000	 38.7687	  38.769	 201.545
 4031	  0.4008	 38.7762	  38.776	 201.595
 4032	  0.4012	 38.7850	  38.785	 201.645
 4033	  0.4012	 38.7938	  38.794	 201.695
 4034	  0.4012	 38.8013	  38.801	 201.745
 4035	  0.4012	 38.8100	  38.810	 201.795
 4036	  0.4016	 38.8187	  38.819	 201.845
 4037	  0.4008	 38.8262	  38.826	 201.895
 4038	  0.4008	 38.8350	  38.835	 201.945
 4039	  0.4008	 38.8438	  38.844	 201.995
 4040	  0.4012	 38.8512	  38.851	 202.045
 4041	  0.4012	 38.8600	  38.860	 202.095
 4042	  0.4016	 38.8687	  38.869	 202.145
 4043	  0.4012	 38.8762	  38.876	 202.195
 4044	  0.4012	 38.8850	  38.885	 202.245
 4045	  0.4008	 38.8937	  38.894	 202.295
 4046	  0.4004	 38.9012	  38.901	 202.345
 4047	  0.4000	 38.9100	  38.910	 202.395
 4048	  0.4004	 38.9188	  38.919	 202.445
 4049	  0.4012	 38.9263	  38.926	 202.495
 4050	  0.4008	 38.9350	  38.935	 202.545
 4051	  0.4004	 38.9437	  38.944	 202.595
 4052	  0.4004	 38.9512	  38.951	 202.645
 4053	  0.4008	 38.9600	  38.960	 202.695
 4054	  0.4008	 38.9688	  38.969	 202.745
 4055	  0.4016	 38.9762	  38.976	 202.795
 4056	  0.4016	 38.9850	  38.985	 202.845
 4057	  0.4016	 38.9937	  38.994	 202.895
 4058	  0.4020	 39.0025	  39.002	 202.945
 4059	  0.4020	 39.0100	  39.010	 202.995
 4060	  0.4020	 39.0187	  39.019	 203.045
 4061	  0.4016	 39.0275	  39.028	 203.095
 4062	  0.4016	 39.0350	  39.035	 203.145
 4063	  0.4020	 39.0438	  39.044	 203.195
 4064	  0.4020	 39.0525	  39.052	 203.245
 4065	  0.4024	 39.0600	  39.060	 203.295
 4066	  0.4020	 39.0687	  39.069	 203.345
 4067	  0.4024	 39.0775	  39.077	 203.395
 4068	  0.4024	 39.0850	  39.085	 203.445
 4069	  0.4020	 39.0938	  39.094	 203.495
 4070	  0.4024	 39.1025	  39.103	 203.545
 4071	  0.4020	 39.1100	  39.110	 203.595
 4072	  0.4024	 39.1187	  39.119	 203.645
 4073	  0.4020	 39.1275	  39.127	 203.695
